ID,Instancia,Método,Parámetro,T. ejecución,T. construcción,T. mejora,V. total,V. solapamiento,V. 8h,V. 6h,V. tiempo muerto,V. créditos
1624998937283,t3.123.33,first,0.0,23,9,14,84,84,0,0,0,0
1624998937384,t3.123.33,first,0.0,64,12,52,36,36,0,0,0,0
1624998937490,t3.123.33,first,0.0,53,15,38,36,36,0,0,0,0
1624998937546,t3.123.33,first,0.0,84,0,84,48,48,0,0,0,0
1624998937651,t3.123.33,first,0.0,57,23,34,24,24,0,0,0,0
1624998937724,t3.123.33,first,0.0,50,9,41,84,84,0,0,0,0
1624998937776,t3.123.33,first,0.0,69,16,53,55,30,0,0,13,6
1624998937863,t3.123.33,first,0.0,54,3,51,84,84,0,0,0,0
1624998937920,t3.123.33,first,0.0,98,16,82,24,24,0,0,0,0
1624998938032,t3.123.33,first,0.0,48,0,48,42,42,0,0,0,0
1624998938097,t3.123.33,first,0.0,39,17,22,90,90,0,0,0,0
1624998938221,t3.123.33,first,0.0,56,15,41,49,36,0,0,13,0
1624998938340,t3.123.33,first,0.0,53,12,41,67,54,0,0,13,0
1624998938396,t3.123.33,first,0.0,84,12,72,36,36,0,0,0,0
1624998938501,t3.123.33,first,0.0,66,20,46,67,36,0,0,19,6
1624998938583,t3.123.33,first,0.0,68,28,40,36,36,0,0,0,0
1624998938683,t3.123.33,first,0.0,55,17,38,54,54,0,0,0,0
1624998938787,t3.123.33,first,0.0,66,35,31,48,48,0,0,0,0
1624998938866,t3.123.33,first,0.0,50,14,36,48,48,0,0,0,0
1624998939012,t3.123.33,first,0.0,49,3,46,48,36,0,0,0,6
1624998939063,t3.123.33,first,0.0,60,18,42,43,30,0,0,13,0
1624998939179,t3.123.33,first,0.0,68,33,35,24,24,0,0,0,0
1624998939300,t3.123.33,first,0.0,57,0,57,60,60,0,0,0,0
1624998939406,t3.123.33,first,0.0,61,24,37,66,66,0,0,0,0
1624998939496,t3.123.33,first,0.0,85,6,79,36,36,0,0,0,0
1624998939597,t3.123.33,first,0.0,16,0,16,66,66,0,0,0,0
1624998939646,t3.123.33,first,0.0,50,11,39,30,30,0,0,0,0
1624998939746,t3.123.33,first,0.0,78,16,62,54,54,0,0,0,0
1624998939875,t3.123.33,first,0.0,44,16,28,61,48,0,0,13,0
1624998939943,t3.123.33,first,0.0,51,13,38,72,72,0,0,0,0
1624998940010,t3.123.33,first,0.0,50,9,41,84,84,0,0,0,0
1624998940062,t3.123.33,first,0.0,66,29,37,55,36,0,0,19,0
1624998940132,t3.123.33,first,0.0,54,19,35,36,36,0,0,0,0
1624998940187,t3.123.33,first,0.0,77,13,64,42,42,0,0,0,0
1624998940281,t3.123.33,first,0.0,66,15,51,43,30,0,0,13,0
1624998940396,t3.123.33,first,0.0,20,14,6,54,54,0,0,0,0
1624998940416,t3.123.33,first,0.0,17,13,4,66,66,0,0,0,0
1624998940499,t3.123.33,first,0.0,70,15,55,24,24,0,0,0,0
1624998940570,t3.123.33,first,0.0,30,9,21,72,72,0,0,0,0
1624998940603,t3.123.33,first,0.0,89,15,74,36,36,0,0,0,0
1624998940715,t3.123.33,first,0.0,61,15,46,36,36,0,0,0,0
1624998940809,t3.123.33,first,0.0,67,35,32,49,36,0,0,13,0
1624998940899,t3.123.33,first,0.0,56,22,34,42,42,0,0,0,0
1624998940957,t3.123.33,first,0.0,38,20,18,48,48,0,0,0,0
1624998941020,t3.123.33,first,0.0,50,16,34,24,24,0,0,0,0
1624998941073,t3.123.33,first,0.0,65,3,62,36,24,0,0,0,6
1624998941162,t3.123.33,first,0.0,67,12,55,48,48,0,0,0,0
1624998941232,t3.123.33,first,0.0,81,15,66,61,48,0,0,13,0
1624998941315,t3.123.33,first,0.0,68,20,48,42,42,0,0,0,0
1624998941415,t3.123.33,first,0.0,53,0,53,24,24,0,0,0,0
1624998941501,t3.123.33,first,0.0,53,13,40,36,36,0,0,0,0
1624998941556,t3.123.33,first,0.0,67,19,48,48,48,0,0,0,0
1624998941715,t3.123.33,first,0.0,58,16,42,48,48,0,0,0,0
1624998941806,t3.123.33,first,0.0,50,0,50,48,36,0,0,0,6
1624998941882,t3.123.33,first,0.0,61,3,58,36,24,0,0,0,6
1624998941958,t3.123.33,first,0.0,51,16,35,36,36,0,0,0,0
1624998942010,t3.123.33,first,0.0,58,4,54,72,72,0,0,0,0
1624998942071,t3.123.33,first,0.0,43,9,34,42,42,0,0,0,0
1624998942117,t3.123.33,first,0.0,72,16,56,36,36,0,0,0,0
1624998942215,t3.123.33,first,0.0,85,16,69,60,60,0,0,0,0
1624998942315,t3.123.33,first,0.0,98,18,80,48,48,0,0,0,0
1624998942413,t3.123.33,first,0.0,71,19,52,30,30,0,0,0,0
1624998942515,t3.123.33,first,0.0,63,15,48,30,30,0,0,0,0
1624998942579,t3.123.33,first,0.0,44,22,22,60,60,0,0,0,0
1624998942643,t3.123.33,first,0.0,52,16,36,36,36,0,0,0,0
1624998942697,t3.123.33,first,0.0,67,27,40,36,36,0,0,0,0
1624998942798,t3.123.33,first,0.0,69,26,43,61,48,0,0,13,0
1624998942898,t3.123.33,first,0.0,69,25,44,30,30,0,0,0,0
1624998942998,t3.123.33,first,0.0,50,31,19,48,48,0,0,0,0
1624998943082,t3.123.33,first,0.0,48,12,36,42,42,0,0,0,0
1624998943132,t3.123.33,first,0.0,65,1,64,42,42,0,0,0,0
1624998943230,t3.123.33,first,0.0,70,13,57,72,72,0,0,0,0
1624998943304,t3.123.33,first,0.0,59,16,43,60,60,0,0,0,0
1624998943390,t3.123.33,first,0.0,82,28,54,24,24,0,0,0,0
1624998943497,t3.123.33,first,0.0,69,18,51,48,48,0,0,0,0
1624998943581,t3.123.33,first,0.0,45,28,17,66,66,0,0,0,0
1624998943628,t3.123.33,first,0.0,39,17,22,96,96,0,0,0,0
1624998943720,t3.123.33,first,0.0,50,12,38,60,60,0,0,0,0
1624998943784,t3.123.33,first,0.0,84,0,84,66,66,0,0,0,0
1624998943897,t3.123.33,first,0.0,68,23,45,48,48,0,0,0,0
1624998943965,t3.123.33,first,0.0,89,19,70,48,48,0,0,0,0
1624998944163,t3.123.33,first,0.0,51,3,48,49,36,0,0,13,0
1624998944332,t3.123.33,first,0.0,52,15,37,60,60,0,0,0,0
1624998944386,t3.123.33,first,0.0,64,10,54,36,24,0,0,0,6
1624998944452,t3.123.33,first,0.0,38,21,17,48,48,0,0,0,0
1624998944492,t3.123.33,first,0.0,86,14,72,43,30,0,0,13,0
1624998944579,t3.123.33,first,0.0,53,16,37,48,48,0,0,0,0
1624998944682,t3.123.33,first,0.0,73,13,60,55,30,0,0,13,6
1624998944773,t3.123.33,first,0.0,30,10,20,42,42,0,0,0,0
1624998944804,t3.123.33,first,0.0,64,11,53,60,60,0,0,0,0
1624998944871,t3.123.33,first,0.0,62,16,46,36,36,0,0,0,0
1624998944960,t3.123.33,first,0.0,85,14,71,54,54,0,0,0,0
1624998945046,t3.123.33,first,0.0,62,16,46,24,24,0,0,0,0
1624998945110,t3.123.33,first,0.0,47,13,34,36,36,0,0,0,0
1624998945159,t3.123.33,first,0.0,34,4,30,61,48,0,0,13,0
1624998945228,t3.123.33,first,0.0,51,0,51,36,36,0,0,0,0
1624998945316,t3.123.33,first,0.0,58,14,44,55,42,0,0,13,0
1624998945396,t3.123.33,first,0.0,46,2,44,54,54,0,0,0,0
1624998945477,t3.123.33,first,0.0,48,2,46,49,36,0,0,13,0
1624998945545,t3.123.33,first,0.0,57,23,34,24,24,0,0,0,0
1624998945621,t3.123.33,first,0.0,31,8,23,54,54,0,0,0,0
1624998945655,t3.123.33,first,0.0,80,10,70,30,30,0,0,0,0
1624998945759,t3.123.33,first,0.0,61,21,40,60,60,0,0,0,0
1624998945873,t3.123.33,first,0.0,51,12,39,66,66,0,0,0,0
1624998945927,t3.123.33,first,0.0,51,17,34,24,24,0,0,0,0
1624998946030,t3.123.33,first,0.0,66,0,66,54,54,0,0,0,0
1624998946096,t3.123.33,first,0.0,67,31,36,66,66,0,0,0,0
1624998946163,t3.123.33,first,0.0,66,29,37,36,36,0,0,0,0
1624998946229,t3.123.33,first,0.0,60,16,44,48,48,0,0,0,0
1624998946291,t3.123.33,first,0.0,80,22,58,48,48,0,0,0,0
1624998946394,t3.123.33,first,0.0,47,1,46,42,30,0,0,0,6
1624998946444,t3.123.33,first,0.0,58,21,37,54,54,0,0,0,0
1624998946554,t3.123.33,first,0.0,63,30,33,61,36,0,0,13,6
1624998946659,t3.123.33,first,0.0,99,22,77,55,42,0,0,13,0
1624998946761,t3.123.33,first,0.0,62,0,62,36,24,0,0,0,6
1624998946855,t3.123.33,first,0.0,31,14,17,36,36,0,0,0,0
1624998946889,t3.123.33,first,0.0,52,16,36,36,36,0,0,0,0
1624998946965,t3.123.33,first,0.0,59,21,38,36,36,0,0,0,0
1624998947057,t3.123.33,first,0.0,66,39,27,48,48,0,0,0,0
1624998947129,t3.123.33,first,0.0,83,29,54,36,36,0,0,0,0
1624998947212,t3.123.33,first,0.0,63,0,63,48,48,0,0,0,0
1624998947277,t3.123.33,first,0.0,58,25,33,60,36,0,0,0,12
1624998947346,t3.123.33,first,0.0,72,0,72,42,30,0,0,0,6
1624998947466,t3.123.33,first,0.0,64,29,35,36,36,0,0,0,0
1624998947560,t3.123.33,first,0.0,42,24,18,72,72,0,0,0,0
1624998947710,t3.123.33,first,0.0,53,3,50,24,24,0,0,0,0
1624998947781,t3.123.33,first,0.0,49,12,37,78,78,0,0,0,0
1624998947831,t3.123.33,first,0.0,55,19,36,36,36,0,0,0,0
1624998947919,t3.123.33,first,0.0,47,11,36,24,24,0,0,0,0
1624998947967,t3.123.33,first,0.0,45,14,31,36,24,0,0,0,6
