Instancia;Método;Parámetro;T. ejecución;V. total;V. solapamiento;V. 8h;V. 6h;V. tiempo muerto;V. créditos
t2.21.42;best;0.7;10;136;66;0;0;70;0
t2.21.42;best;0.7;13;147;102;0;0;45;0
t2.21.42;best;0.7;9;97;78;0;0;19;0
t2.21.42;best;0.7;9;195;150;0;0;45;0
t2.21.42;best;0.7;8;105;48;0;0;57;0
t2.21.42;best;0.7;9;136;60;0;0;76;0
t2.21.42;best;0.7;9;122;78;0;0;44;0
t2.21.42;best;0.7;10;127;108;0;0;19;0
t2.21.42;best;0.7;10;159;102;0;0;57;0
t2.21.42;best;0.7;8;129;78;0;0;51;0
t2.21.42;best;0.7;11;111;42;0;0;69;0
t2.21.42;best;0.7;8;99;42;0;0;57;0
t2.21.42;best;0.7;10;105;60;0;0;45;0
t2.21.42;best;0.7;9;121;90;0;0;31;0
t2.21.42;best;0.7;10;117;60;0;0;57;0
t2.21.42;best;0.7;8;104;66;0;0;38;0
t2.21.42;best;0.7;8;91;60;0;0;31;0
t2.21.42;best;0.7;11;80;42;0;0;38;0
t2.21.42;best;0.7;13;123;72;0;0;51;0
t2.21.42;best;0.7;9;111;60;0;0;51;0
t2.21.42;best;0.7;7;98;60;0;0;38;0
t2.21.42;best;0.7;10;128;102;0;0;26;0
t2.21.42;best;0.7;10;137;60;0;0;77;0
t2.21.42;best;0.7;8;134;96;0;0;38;0
t2.21.42;best;0.7;10;184;120;0;0;64;0
t2.21.42;best;0.7;8;182;144;0;0;38;0
t2.21.42;best;0.7999999999999999;11;153;90;0;0;63;0
t2.21.42;best;0.7999999999999999;7;166;96;0;0;70;0
t2.21.42;best;0.7999999999999999;7;136;66;0;0;70;0
t2.21.42;best;0.7999999999999999;10;143;60;0;0;83;0
t2.21.42;best;0.7999999999999999;8;67;48;0;0;19;0
t2.21.42;best;0.7999999999999999;11;206;162;0;0;44;0
t2.21.42;best;0.7999999999999999;8;128;90;0;0;38;0
t2.21.42;best;0.7999999999999999;9;118;42;0;0;76;0
t2.21.42;best;0.7999999999999999;10;146;120;0;0;26;0
t2.21.42;best;0.7999999999999999;9;166;84;0;0;82;0
t2.21.42;best;0.7999999999999999;10;80;42;0;0;38;0
t2.21.42;best;0.7999999999999999;9;129;60;0;0;69;0
t2.21.42;best;0.7999999999999999;8;134;72;0;0;62;0
t2.21.42;best;0.7999999999999999;10;85;72;0;0;13;0
t2.21.42;best;0.7999999999999999;10;110;84;0;0;26;0
t2.21.42;best;0.7999999999999999;10;134;102;0;0;32;0
t2.21.42;best;0.7999999999999999;10;124;48;0;0;76;0
t2.21.42;best;0.7999999999999999;16;123;72;0;0;51;0
t2.21.42;best;0.7999999999999999;8;111;72;0;0;39;0
t2.21.42;best;0.7999999999999999;8;112;42;0;0;70;0
t2.21.42;best;0.7999999999999999;11;145;126;0;0;19;0
t2.21.42;best;0.7999999999999999;8;129;84;0;0;45;0
t2.21.42;best;0.7999999999999999;11;105;54;0;0;51;0
t2.21.42;best;0.7999999999999999;7;36;36;0;0;0;0
t2.21.42;best;0.7999999999999999;13;97;78;0;0;19;0
t2.21.42;best;0.7999999999999999;11;139;120;0;0;19;0
t2.21.42;best;0.7999999999999999;10;171;114;0;0;57;0
t2.21.42;best;0.7999999999999999;8;121;90;0;0;31;0
t2.21.42;best;0.7999999999999999;14;110;78;0;0;32;0
t2.21.42;best;0.7999999999999999;8;97;78;0;0;19;0
t2.21.42;best;0.7999999999999999;8;79;60;0;0;19;0
t2.21.42;best;0.7999999999999999;7;72;72;0;0;0;0
t2.21.42;best;0.7999999999999999;15;134;102;0;0;32;0
t2.21.42;best;0.7999999999999999;7;91;72;0;0;19;0
t2.21.42;best;0.7999999999999999;10;164;114;0;0;50;0
t2.21.42;best;0.7999999999999999;11;127;108;0;0;19;0
t2.21.42;best;0.7999999999999999;10;122;84;0;0;38;0
t2.21.42;best;0.7999999999999999;8;104;72;0;0;32;0
t2.21.42;best;0.7999999999999999;11;191;90;0;0;101;0
t2.21.42;best;0.7999999999999999;8;110;72;0;0;38;0
t2.21.42;best;0.7999999999999999;14;135;66;0;0;69;0
t2.21.42;best;0.7999999999999999;13;67;54;0;0;13;0
t2.21.42;best;0.7999999999999999;8;85;54;0;0;31;0
t2.21.42;best;0.7999999999999999;11;111;60;0;0;51;0
t2.21.42;best;0.7999999999999999;8;112;42;0;0;70;0
t2.21.42;best;0.7999999999999999;7;148;60;0;0;88;0
t2.21.42;best;0.7999999999999999;11;172;90;0;0;82;0
t2.21.42;best;0.7999999999999999;10;91;72;0;0;19;0
t2.21.42;best;0.7999999999999999;11;122;90;0;0;32;0
t2.21.42;best;0.7999999999999999;8;147;90;0;0;57;0
t2.21.42;best;0.8999999999999999;14;130;54;0;0;76;0
t2.21.42;best;0.8999999999999999;8;184;90;0;0;94;0
t2.21.42;best;0.8999999999999999;11;186;72;0;0;114;0
t2.21.42;best;0.8999999999999999;9;99;60;0;0;39;0
t2.21.42;best;0.8999999999999999;10;97;78;0;0;19;0
t2.21.42;best;0.8999999999999999;11;173;84;0;0;89;0
t2.21.42;best;0.8999999999999999;7;183;114;0;0;69;0
t2.21.42;best;0.8999999999999999;10;111;54;0;0;57;0
t2.21.42;best;0.8999999999999999;10;142;78;0;0;64;0
t2.21.42;best;0.8999999999999999;8;146;108;0;0;38;0
t2.21.42;best;0.8999999999999999;8;190;120;0;0;70;0
t2.21.42;best;0.8999999999999999;12;179;78;0;0;101;0
t2.21.42;best;0.8999999999999999;11;152;120;0;0;32;0
t2.21.42;best;0.8999999999999999;10;227;132;0;0;95;0
t2.21.42;best;0.8999999999999999;11;153;102;0;0;51;0
t2.21.42;best;0.8999999999999999;7;79;66;0;0;13;0
t2.21.42;best;0.8999999999999999;10;137;42;0;0;95;0
t2.21.42;best;0.8999999999999999;9;152;120;0;0;32;0
t2.21.42;best;0.8999999999999999;8;161;84;0;0;77;0
t2.21.42;best;0.8999999999999999;11;97;78;0;0;19;0
t2.21.42;best;0.8999999999999999;9;112;36;0;0;76;0
t2.21.42;best;0.8999999999999999;14;196;132;0;0;64;0
t2.21.42;best;0.8999999999999999;9;109;90;0;0;19;0
t2.21.42;best;0.8999999999999999;12;180;66;0;0;114;0
t2.21.42;best;0.8999999999999999;12;198;90;0;0;108;0
t2.21.42;best;0.8999999999999999;11;129;78;0;0;51;0
t2.21.42;best;0.8999999999999999;9;172;102;0;0;70;0
t2.21.42;best;0.8999999999999999;12;182;144;0;0;38;0
t2.21.42;best;0.8999999999999999;11;214;138;0;0;76;0
t2.21.42;best;0.8999999999999999;10;189;132;0;0;57;0
t2.21.42;best;0.8999999999999999;10;194;156;0;0;38;0
t2.21.42;best;0.8999999999999999;8;214;126;0;0;88;0
t2.21.42;best;0.8999999999999999;7;127;108;0;0;19;0
t2.21.42;best;0.8999999999999999;10;170;144;0;0;26;0
t2.21.42;best;0.8999999999999999;9;74;42;0;0;32;0
t2.21.42;best;0.8999999999999999;10;109;78;0;0;31;0
t2.21.42;best;0.8999999999999999;8;139;126;0;0;13;0
t2.21.42;best;0.8999999999999999;11;183;132;0;0;51;0
t2.21.42;best;0.8999999999999999;11;117;66;0;0;51;0
t2.21.42;best;0.8999999999999999;7;182;150;0;0;32;0
t2.21.42;best;0.8999999999999999;9;142;66;0;0;76;0
t2.21.42;best;0.8999999999999999;10;98;60;0;0;38;0
t2.21.42;best;0.8999999999999999;11;142;72;0;0;70;0
t2.21.42;best;0.8999999999999999;11;123;72;0;0;51;0
t2.21.42;best;0.8999999999999999;7;98;66;0;0;32;0
t2.21.42;best;0.8999999999999999;9;146;108;0;0;38;0
t2.21.42;best;0.8999999999999999;7;130;60;0;0;70;0
t2.21.42;best;0.8999999999999999;12;122;90;0;0;32;0
t2.21.42;best;0.8999999999999999;9;92;54;0;0;38;0
t2.21.42;best;0.8999999999999999;8;123;78;0;0;45;0
t2.21.42;best;0.9999999999999999;28;104;66;0;0;38;0
t2.21.42;best;0.9999999999999999;8;148;72;0;0;76;0
t2.21.42;best;0.9999999999999999;8;117;72;0;0;45;0
t2.21.42;best;0.9999999999999999;9;116;66;0;0;50;0
t2.21.42;best;0.9999999999999999;8;115;96;0;0;19;0
t2.21.42;best;0.9999999999999999;8;116;78;0;0;38;0
t2.21.42;best;0.9999999999999999;9;143;48;0;0;95;0
t2.21.42;best;0.9999999999999999;7;66;66;0;0;0;0
t2.21.42;best;0.9999999999999999;9;129;72;0;0;57;0
t2.21.42;best;0.9999999999999999;11;136;66;0;0;70;0
t2.21.42;best;0.9999999999999999;8;172;108;0;0;64;0
t2.21.42;best;0.9999999999999999;9;161;78;0;0;83;0
t2.21.42;best;0.9999999999999999;10;164;138;0;0;26;0
t2.21.42;best;0.9999999999999999;7;198;102;0;0;96;0
t2.21.42;best;0.9999999999999999;12;115;84;0;0;31;0
t2.21.42;best;0.9999999999999999;8;134;102;0;0;32;0
t2.21.42;best;0.9999999999999999;13;159;114;0;0;45;0
t2.21.42;best;0.9999999999999999;14;143;48;0;0;95;0
t2.21.42;best;0.9999999999999999;11;154;90;0;0;64;0
t2.21.42;best;0.9999999999999999;10;203;90;0;0;113;0
t2.21.42;best;0.9999999999999999;12;147;72;0;0;75;0
t2.21.42;best;0.9999999999999999;9;167;78;0;0;89;0
t2.21.42;best;0.9999999999999999;8;136;60;0;0;76;0
t2.21.42;best;0.9999999999999999;11;109;96;0;0;13;0
t2.21.42;best;0.9999999999999999;8;158;120;0;0;38;0
t2.21.42;best;0.9999999999999999;10;147;96;0;0;51;0
t2.21.42;best;0.9999999999999999;8;197;90;0;0;107;0
t2.21.42;best;0.9999999999999999;12;184;108;0;0;76;0
t2.21.42;best;0.9999999999999999;10;167;84;0;0;83;0
t2.21.42;best;0.9999999999999999;10;203;114;0;0;89;0
t2.21.42;best;0.9999999999999999;8;184;108;0;0;76;0
t2.21.42;best;0.9999999999999999;8;232;156;0;0;76;0
t2.21.42;best;0.9999999999999999;7;209;114;0;0;95;0
t2.21.42;best;0.9999999999999999;10;136;72;0;0;64;0
t2.21.42;best;0.9999999999999999;9;226;144;0;0;82;0
t2.21.42;best;0.9999999999999999;11;103;84;0;0;19;0
t2.21.42;best;0.9999999999999999;9;154;78;0;0;76;0
t2.21.42;best;0.9999999999999999;8;245;150;0;0;95;0
t2.21.42;best;0.9999999999999999;12;202;114;0;0;88;0
t2.21.42;best;0.9999999999999999;7;106;36;0;0;70;0
t2.21.42;best;0.9999999999999999;9;151;132;0;0;19;0
t2.21.42;best;0.9999999999999999;7;191;96;0;0;95;0
t2.21.42;best;0.9999999999999999;9;197;102;0;0;95;0
t2.21.42;best;0.9999999999999999;8;160;84;0;0;76;0
t2.21.42;best;0.9999999999999999;12;163;132;0;0;31;0
t2.21.42;best;0.9999999999999999;10;165;96;0;0;69;0
t2.21.42;best;0.9999999999999999;10;226;150;0;0;76;0
t2.21.42;best;0.9999999999999999;10;178;96;0;0;82;0
t2.21.42;best;0.9999999999999999;7;110;72;0;0;38;0
t2.21.42;best;0.9999999999999999;11;149;48;0;0;101;0
t3.123.33;best;0.0;19;73;42;0;0;31;0
t3.123.33;best;0.0;17;42;42;0;0;0;0
t3.123.33;best;0.0;11;36;36;0;0;0;0
t3.123.33;best;0.0;11;36;36;0;0;0;0
t3.123.33;best;0.0;14;48;48;0;0;0;0
t3.123.33;best;0.0;11;48;48;0;0;0;0
t3.123.33;best;0.0;14;72;72;0;0;0;0
t3.123.33;best;0.0;15;30;30;0;0;0;0
t3.123.33;best;0.0;14;36;36;0;0;0;0
t3.123.33;best;0.0;14;24;24;0;0;0;0
t3.123.33;best;0.0;15;48;48;0;0;0;0
t3.123.33;best;0.0;14;12;12;0;0;0;0
t3.123.33;best;0.0;19;25;12;0;0;13;0
t3.123.33;best;0.0;15;48;48;0;0;0;0
t3.123.33;best;0.0;14;48;48;0;0;0;0
t3.123.33;best;0.0;17;42;42;0;0;0;0
t3.123.33;best;0.0;15;60;60;0;0;0;0
t3.123.33;best;0.0;14;42;42;0;0;0;0
t3.123.33;best;0.0;17;24;24;0;0;0;0
t3.123.33;best;0.0;15;43;30;0;0;13;0
t3.123.33;best;0.0;12;36;36;0;0;0;0
t3.123.33;best;0.0;15;42;42;0;0;0;0
t3.123.33;best;0.0;18;48;48;0;0;0;0
t3.123.33;best;0.0;12;49;30;0;0;19;0
t3.123.33;best;0.0;15;30;30;0;0;0;0
t3.123.33;best;0.0;12;85;54;0;0;31;0
t3.123.33;best;0.0;14;30;30;0;0;0;0
t3.123.33;best;0.0;14;73;54;0;0;19;0
t3.123.33;best;0.0;17;36;36;0;0;0;0
t3.123.33;best;0.0;15;18;18;0;0;0;0
t3.123.33;best;0.0;15;6;6;0;0;0;0
t3.123.33;best;0.0;15;54;54;0;0;0;0
t3.123.33;best;0.0;13;48;48;0;0;0;0
t3.123.33;best;0.0;15;49;30;0;0;19;0
t3.123.33;best;0.0;9;54;54;0;0;0;0
t3.123.33;best;0.0;18;48;48;0;0;0;0
t3.123.33;best;0.0;14;61;42;0;0;19;0
t3.123.33;best;0.0;12;72;72;0;0;0;0
t3.123.33;best;0.0;12;30;30;0;0;0;0
t3.123.33;best;0.0;14;37;24;0;0;13;0
t3.123.33;best;0.0;15;42;42;0;0;0;0
t3.123.33;best;0.0;12;49;30;0;0;19;0
t3.123.33;best;0.0;20;37;24;0;0;13;0
t3.123.33;best;0.0;14;48;48;0;0;0;0
t3.123.33;best;0.0;12;60;60;0;0;0;0
t3.123.33;best;0.0;14;30;30;0;0;0;0
t3.123.33;best;0.0;17;60;60;0;0;0;0
t3.123.33;best;0.0;11;48;48;0;0;0;0
t3.123.33;best;0.0;13;54;54;0;0;0;0
t3.123.33;best;0.0;12;48;48;0;0;0;0
t3.123.33;best;0.1;12;18;18;0;0;0;0
t3.123.33;best;0.1;20;30;30;0;0;0;0
t3.123.33;best;0.1;11;43;30;0;0;13;0
t3.123.33;best;0.1;16;72;72;0;0;0;0
t3.123.33;best;0.1;13;42;42;0;0;0;0
t3.123.33;best;0.1;16;60;60;0;0;0;0
t3.123.33;best;0.1;17;24;24;0;0;0;0
t3.123.33;best;0.1;12;24;24;0;0;0;0
t3.123.33;best;0.1;11;61;42;0;0;19;0
t3.123.33;best;0.1;16;48;48;0;0;0;0
t3.123.33;best;0.1;11;85;66;0;0;19;0
t3.123.33;best;0.1;15;42;42;0;0;0;0
t3.123.33;best;0.1;10;36;36;0;0;0;0
t3.123.33;best;0.1;10;54;54;0;0;0;0
t3.123.33;best;0.1;12;49;36;0;0;13;0
t3.123.33;best;0.1;15;24;24;0;0;0;0
t3.123.33;best;0.1;13;36;36;0;0;0;0
t3.123.33;best;0.1;14;42;42;0;0;0;0
t3.123.33;best;0.1;15;61;42;0;0;19;0
t3.123.33;best;0.1;21;73;42;0;0;31;0
t3.123.33;best;0.1;17;66;66;0;0;0;0
t3.123.33;best;0.1;15;42;42;0;0;0;0
t3.123.33;best;0.1;15;36;36;0;0;0;0
t3.123.33;best;0.1;19;54;54;0;0;0;0
t3.123.33;best;0.1;24;54;54;0;0;0;0
t3.123.33;best;0.1;14;49;30;0;0;19;0
t3.123.33;best;0.1;14;54;54;0;0;0;0
t3.123.33;best;0.1;23;36;36;0;0;0;0
t3.123.33;best;0.1;24;61;42;0;0;19;0
t3.123.33;best;0.1;21;67;48;0;0;19;0
t3.123.33;best;0.1;16;85;66;0;0;19;0
t3.123.33;best;0.1;19;66;66;0;0;0;0
t3.123.33;best;0.1;16;72;72;0;0;0;0
t3.123.33;best;0.1;24;37;18;0;0;19;0
t3.123.33;best;0.1;25;36;36;0;0;0;0
t3.123.33;best;0.1;24;54;54;0;0;0;0
t3.123.33;best;0.1;12;66;66;0;0;0;0
t3.123.33;best;0.1;11;62;36;0;0;26;0
t3.123.33;best;0.1;18;55;36;0;0;19;0
t3.123.33;best;0.1;21;48;48;0;0;0;0
t3.123.33;best;0.1;23;48;48;0;0;0;0
t3.123.33;best;0.1;20;60;60;0;0;0;0
t3.123.33;best;0.1;11;54;54;0;0;0;0
t3.123.33;best;0.1;16;72;72;0;0;0;0
t3.123.33;best;0.1;27;48;48;0;0;0;0
t3.123.33;best;0.1;27;68;24;0;0;44;0
t3.123.33;best;0.1;22;84;84;0;0;0;0
t3.123.33;best;0.1;24;48;48;0;0;0;0
t3.123.33;best;0.1;17;24;24;0;0;0;0
t3.123.33;best;0.1;16;54;54;0;0;0;0
t3.123.33;best;0.2;21;54;54;0;0;0;0
t3.123.33;best;0.2;18;61;42;0;0;19;0
t3.123.33;best;0.2;15;72;72;0;0;0;0
t3.123.33;best;0.2;14;60;60;0;0;0;0
t3.123.33;best;0.2;15;61;48;0;0;13;0
t3.123.33;best;0.2;21;73;54;0;0;19;0
t3.123.33;best;0.2;12;66;66;0;0;0;0
t3.123.33;best;0.2;12;48;48;0;0;0;0
t3.123.33;best;0.2;12;55;42;0;0;13;0
t3.123.33;best;0.2;16;72;72;0;0;0;0
t3.123.33;best;0.2;14;73;54;0;0;19;0
t3.123.33;best;0.2;19;48;48;0;0;0;0
t3.123.33;best;0.2;14;49;36;0;0;13;0
t3.123.33;best;0.2;12;97;84;0;0;13;0
t3.123.33;best;0.2;13;67;48;0;0;19;0
t3.123.33;best;0.2;13;85;72;0;0;13;0
t3.123.33;best;0.2;17;121;90;0;0;31;0
t3.123.33;best;0.2;13;61;48;0;0;13;0
t3.123.33;best;0.2;12;25;12;0;0;13;0
t3.123.33;best;0.2;9;74;42;0;0;32;0
t3.123.33;best;0.2;12;54;54;0;0;0;0
t3.123.33;best;0.2;12;48;48;0;0;0;0
t3.123.33;best;0.2;14;36;36;0;0;0;0
t3.123.33;best;0.2;8;73;60;0;0;13;0
t3.123.33;best;0.2;11;36;36;0;0;0;0
t3.123.33;best;0.2;11;48;48;0;0;0;0
t3.123.33;best;0.2;17;49;30;0;0;19;0
t3.123.33;best;0.2;14;48;48;0;0;0;0
t3.123.33;best;0.2;15;90;90;0;0;0;0
t3.123.33;best;0.2;12;62;30;0;0;32;0
t3.123.33;best;0.2;15;31;18;0;0;13;0
t3.123.33;best;0.2;12;48;48;0;0;0;0
t3.123.33;best;0.2;13;37;24;0;0;13;0
t3.123.33;best;0.2;13;54;54;0;0;0;0
t3.123.33;best;0.2;10;79;66;0;0;13;0
t3.123.33;best;0.2;13;103;90;0;0;13;0
t3.123.33;best;0.2;10;86;54;0;0;32;0
t3.123.33;best;0.2;15;66;66;0;0;0;0
t3.123.33;best;0.2;14;72;72;0;0;0;0
t3.123.33;best;0.2;9;92;60;0;0;32;0
t3.123.33;best;0.2;14;49;36;0;0;13;0
t3.123.33;best;0.2;12;80;48;0;0;32;0
t3.123.33;best;0.2;9;109;90;0;0;19;0
t3.123.33;best;0.2;13;86;60;0;0;26;0
t3.123.33;best;0.2;20;42;42;0;0;0;0
t3.123.33;best;0.2;20;49;36;0;0;13;0
t3.123.33;best;0.2;16;48;48;0;0;0;0
t3.123.33;best;0.2;16;48;48;0;0;0;0
t3.123.33;best;0.2;20;78;78;0;0;0;0
t3.123.33;best;0.2;18;48;48;0;0;0;0
t3.123.33;best;0.30000000000000004;14;73;60;0;0;13;0
t3.123.33;best;0.30000000000000004;16;91;78;0;0;13;0
t3.123.33;best;0.30000000000000004;15;97;66;0;0;31;0
t3.123.33;best;0.30000000000000004;9;55;36;0;0;19;0
t3.123.33;best;0.30000000000000004;10;109;78;0;0;31;0
t3.123.33;best;0.30000000000000004;14;43;30;0;0;13;0
t3.123.33;best;0.30000000000000004;9;102;102;0;0;0;0
t3.123.33;best;0.30000000000000004;10;78;78;0;0;0;0
t3.123.33;best;0.30000000000000004;13;66;66;0;0;0;0
t3.123.33;best;0.30000000000000004;15;60;60;0;0;0;0
t3.123.33;best;0.30000000000000004;8;90;90;0;0;0;0
t3.123.33;best;0.30000000000000004;13;61;42;0;0;19;0
t3.123.33;best;0.30000000000000004;15;75;24;0;0;51;0
t3.123.33;best;0.30000000000000004;11;74;36;0;0;38;0
t3.123.33;best;0.30000000000000004;11;18;18;0;0;0;0
t3.123.33;best;0.30000000000000004;12;79;60;0;0;19;0
t3.123.33;best;0.30000000000000004;14;36;36;0;0;0;0
t3.123.33;best;0.30000000000000004;8;79;66;0;0;13;0
t3.123.33;best;0.30000000000000004;12;54;54;0;0;0;0
t3.123.33;best;0.30000000000000004;15;74;42;0;0;32;0
t3.123.33;best;0.30000000000000004;9;61;48;0;0;13;0
t3.123.33;best;0.30000000000000004;12;55;42;0;0;13;0
t3.123.33;best;0.30000000000000004;12;78;78;0;0;0;0
t3.123.33;best;0.30000000000000004;10;80;42;0;0;38;0
t3.123.33;best;0.30000000000000004;13;84;84;0;0;0;0
t3.123.33;best;0.30000000000000004;11;54;54;0;0;0;0
t3.123.33;best;0.30000000000000004;12;66;66;0;0;0;0
t3.123.33;best;0.30000000000000004;14;55;36;0;0;19;0
t3.123.33;best;0.30000000000000004;11;66;66;0;0;0;0
t3.123.33;best;0.30000000000000004;12;79;66;0;0;13;0
t3.123.33;best;0.30000000000000004;15;66;66;0;0;0;0
t3.123.33;best;0.30000000000000004;15;96;96;0;0;0;0
t3.123.33;best;0.30000000000000004;9;73;54;0;0;19;0
t3.123.33;best;0.30000000000000004;12;97;78;0;0;19;0
t3.123.33;best;0.30000000000000004;12;78;78;0;0;0;0
t3.123.33;best;0.30000000000000004;11;60;60;0;0;0;0
t3.123.33;best;0.30000000000000004;15;78;78;0;0;0;0
t3.123.33;best;0.30000000000000004;12;84;84;0;0;0;0
t3.123.33;best;0.30000000000000004;10;91;78;0;0;13;0
t3.123.33;best;0.30000000000000004;12;109;90;0;0;19;0
t3.123.33;best;0.30000000000000004;14;79;60;0;0;19;0
t3.123.33;best;0.30000000000000004;14;84;84;0;0;0;0
t3.123.33;best;0.30000000000000004;10;79;66;0;0;13;0
t3.123.33;best;0.30000000000000004;13;66;66;0;0;0;0
t3.123.33;best;0.30000000000000004;17;66;66;0;0;0;0
t3.123.33;best;0.30000000000000004;8;104;72;0;0;32;0
t3.123.33;best;0.30000000000000004;14;49;30;0;0;19;0
t3.123.33;best;0.30000000000000004;11;54;54;0;0;0;0
t3.123.33;best;0.30000000000000004;17;43;30;0;0;13;0
t3.123.33;best;0.30000000000000004;13;49;30;0;0;19;0
t3.123.33;best;0.4;9;73;60;0;0;13;0
t3.123.33;best;0.4;12;54;54;0;0;0;0
t3.123.33;best;0.4;9;91;72;0;0;19;0
t3.123.33;best;0.4;17;54;54;0;0;0;0
t3.123.33;best;0.4;10;55;42;0;0;13;0
t3.123.33;best;0.4;13;73;60;0;0;13;0
t3.123.33;best;0.4;16;145;126;0;0;19;0
t3.123.33;best;0.4;13;67;54;0;0;13;0
t3.123.33;best;0.4;11;102;102;0;0;0;0
t3.123.33;best;0.4;10;74;36;0;0;38;0
t3.123.33;best;0.4;9;85;72;0;0;13;0
t3.123.33;best;0.4;11;91;60;0;0;31;0
t3.123.33;best;0.4;9;73;60;0;0;13;0
t3.123.33;best;0.4;8;115;102;0;0;13;0
t3.123.33;best;0.4;14;67;48;0;0;19;0
t3.123.33;best;0.4;11;109;96;0;0;13;0
t3.123.33;best;0.4;8;79;60;0;0;19;0
t3.123.33;best;0.4;11;97;78;0;0;19;0
t3.123.33;best;0.4;11;97;78;0;0;19;0
t3.123.33;best;0.4;10;62;30;0;0;32;0
t3.123.33;best;0.4;11;109;78;0;0;31;0
t3.123.33;best;0.4;14;93;36;0;0;57;0
t3.123.33;best;0.4;11;85;72;0;0;13;0
t3.123.33;best;0.4;11;79;66;0;0;13;0
t3.123.33;best;0.4;11;79;60;0;0;19;0
t3.123.33;best;0.4;11;67;48;0;0;19;0
t3.123.33;best;0.4;10;67;54;0;0;13;0
t3.123.33;best;0.4;11;85;66;0;0;19;0
t3.123.33;best;0.4;18;103;72;0;0;31;0
t3.123.33;best;0.4;8;48;48;0;0;0;0
t3.123.33;best;0.4;11;85;72;0;0;13;0
t3.123.33;best;0.4;14;42;42;0;0;0;0
t3.123.33;best;0.4;14;66;66;0;0;0;0
t3.123.33;best;0.4;17;115;102;0;0;13;0
t3.123.33;best;0.4;10;115;102;0;0;13;0
t3.123.33;best;0.4;13;68;42;0;0;26;0
t3.123.33;best;0.4;13;97;78;0;0;19;0
t3.123.33;best;0.4;11;97;84;0;0;13;0
t3.123.33;best;0.4;14;85;72;0;0;13;0
t3.123.33;best;0.4;18;127;114;0;0;13;0
t3.123.33;best;0.4;11;85;66;0;0;19;0
t3.123.33;best;0.4;12;91;72;0;0;19;0
t3.123.33;best;0.4;7;85;72;0;0;13;0
t3.123.33;best;0.4;13;73;60;0;0;13;0
t3.123.33;best;0.4;10;99;48;0;0;51;0
t3.123.33;best;0.4;13;93;42;0;0;51;0
t3.123.33;best;0.4;10;115;96;0;0;19;0
t3.123.33;best;0.4;10;104;72;0;0;32;0
t3.123.33;best;0.4;11;67;48;0;0;19;0
t3.123.33;best;0.4;13;98;72;0;0;26;0
t3.123.33;best;0.5;15;97;78;0;0;19;0
t3.123.33;best;0.5;14;99;36;0;0;63;0
t3.123.33;best;0.5;9;97;84;0;0;13;0
t3.123.33;best;0.5;10;91;78;0;0;13;0
t3.123.33;best;0.5;12;60;60;0;0;0;0
t3.123.33;best;0.5;12;115;96;0;0;19;0
t3.123.33;best;0.5;8;73;60;0;0;13;0
t3.123.33;best;0.5;11;97;84;0;0;13;0
t3.123.33;best;0.5;8;103;84;0;0;19;0
t3.123.33;best;0.5;12;132;132;0;0;0;0
t3.123.33;best;0.5;15;78;78;0;0;0;0
t3.123.33;best;0.5;14;115;96;0;0;19;0
t3.123.33;best;0.5;20;90;90;0;0;0;0
t3.123.33;best;0.5;10;90;90;0;0;0;0
t3.123.33;best;0.5;13;97;78;0;0;19;0
t3.123.33;best;0.5;7;120;120;0;0;0;0
t3.123.33;best;0.5;8;128;96;0;0;32;0
t3.123.33;best;0.5;9;123;78;0;0;45;0
t3.123.33;best;0.5;12;120;120;0;0;0;0
t3.123.33;best;0.5;11;85;72;0;0;13;0
t3.123.33;best;0.5;13;140;78;0;0;62;0
t3.123.33;best;0.5;10;105;60;0;0;45;0
t3.123.33;best;0.5;9;123;66;0;0;57;0
t3.123.33;best;0.5;12;86;48;0;0;38;0
t3.123.33;best;0.5;14;91;72;0;0;19;0
t3.123.33;best;0.5;12;91;78;0;0;13;0
t3.123.33;best;0.5;11;109;96;0;0;13;0
t3.123.33;best;0.5;7;103;84;0;0;19;0
t3.123.33;best;0.5;18;73;60;0;0;13;0
t3.123.33;best;0.5;9;110;72;0;0;38;0
t3.123.33;best;0.5;11;134;108;0;0;26;0
t3.123.33;best;0.5;8;105;60;0;0;45;0
t3.123.33;best;0.5;11;97;78;0;0;19;0
t3.123.33;best;0.5;9;141;90;0;0;51;0
t3.123.33;best;0.5;10;84;84;0;0;0;0
t3.123.33;best;0.5;10;80;48;0;0;32;0
t3.123.33;best;0.5;12;134;102;0;0;32;0
t3.123.33;best;0.5;14;91;78;0;0;13;0
t3.123.33;best;0.5;9;110;66;0;0;44;0
t3.123.33;best;0.5;10;121;108;0;0;13;0
t3.123.33;best;0.5;10;85;72;0;0;13;0
t3.123.33;best;0.5;9;129;66;0;0;63;0
t3.123.33;best;0.5;12;141;84;0;0;57;0
t3.123.33;best;0.5;10;97;78;0;0;19;0
t3.123.33;best;0.5;10;109;96;0;0;13;0
t3.123.33;best;0.5;8;109;90;0;0;19;0
t3.123.33;best;0.5;13;81;24;0;0;57;0
t3.123.33;best;0.5;12;98;66;0;0;32;0
t3.123.33;best;0.5;12;99;48;0;0;51;0
t3.123.33;best;0.5;11;121;108;0;0;13;0
t3.123.33;best;0.6;9;105;60;0;0;45;0
t3.123.33;best;0.6;8;116;66;0;0;50;0
t3.123.33;best;0.6;10;128;84;0;0;44;0
