Instancia;Método;Parámetro;T. ejecución;V. total;V. solapamiento;V. 8h;V. 6h;V. tiempo muerto;V. créditos
t1.3;first;6;3;24;24;0;0;0;0
t1.3;first;6;3;12;12;0;0;0;0
t1.3;first;7;2;24;24;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;2;24;24;0;0;0;0
t1.3;first;7;3;0;0;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;3;0;0;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;3;0;0;0;0;0;0
t1.3;first;7;2;24;24;0;0;0;0
t1.3;first;7;2;24;24;0;0;0;0
t1.3;first;7;4;19;0;0;0;19;0
t1.3;first;7;3;12;12;0;0;0;0
t1.3;first;7;3;43;24;0;0;19;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;5;24;24;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;3;12;12;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;2;43;24;0;0;19;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;3;12;12;0;0;0;0
t1.3;first;7;3;48;48;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;2;12;12;0;0;0;0
t1.3;first;7;4;12;12;0;0;0;0
t1.3;first;7;3;36;36;0;0;0;0
t1.3;first;7;4;24;24;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;2;24;24;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;3;12;12;0;0;0;0
t1.3;first;7;3;36;36;0;0;0;0
t1.3;first;7;2;24;24;0;0;0;0
t1.3;first;7;4;36;36;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;3;12;12;0;0;0;0
t1.3;first;7;3;12;12;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;2;12;12;0;0;0;0
t1.3;first;7;2;12;12;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;7;3;12;12;0;0;0;0
t1.3;first;7;2;0;0;0;0;0;0
t1.3;first;7;2;24;24;0;0;0;0
t1.3;first;7;3;24;24;0;0;0;0
t1.3;first;8;3;24;24;0;0;0;0
t1.3;first;8;2;24;24;0;0;0;0
t1.3;first;8;2;24;24;0;0;0;0
t1.3;first;8;2;12;12;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;3;12;12;0;0;0;0
t1.3;first;8;3;36;36;0;0;0;0
t1.3;first;8;2;55;36;0;0;19;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;2;12;12;0;0;0;0
t1.3;first;8;3;12;12;0;0;0;0
t1.3;first;8;3;31;12;0;0;19;0
t1.3;first;8;3;48;48;0;0;0;0
t1.3;first;8;3;24;24;0;0;0;0
t1.3;first;8;2;24;24;0;0;0;0
t1.3;first;8;3;12;12;0;0;0;0
t1.3;first;8;4;31;12;0;0;19;0
t1.3;first;8;3;24;24;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;3;0;0;0;0;0;0
t1.3;first;8;2;12;12;0;0;0;0
t1.3;first;8;3;0;0;0;0;0;0
t1.3;first;8;2;36;36;0;0;0;0
t1.3;first;8;2;67;48;0;0;19;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;2;12;12;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;4;60;60;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;2;24;24;0;0;0;0
t1.3;first;8;2;24;24;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;3;24;24;0;0;0;0
t1.3;first;8;2;12;12;0;0;0;0
t1.3;first;8;3;43;24;0;0;19;0
t1.3;first;8;3;24;24;0;0;0;0
t1.3;first;8;5;12;12;0;0;0;0
t1.3;first;8;3;24;24;0;0;0;0
t1.3;first;8;3;36;36;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;4;24;24;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;3;72;72;0;0;0;0
t1.3;first;8;1;0;0;0;0;0;0
t1.3;first;8;3;12;12;0;0;0;0
t1.3;first;8;5;24;24;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;8;2;0;0;0;0;0;0
t1.3;first;9;2;12;12;0;0;0;0
t1.3;first;9;2;12;12;0;0;0;0
t1.3;first;9;2;24;24;0;0;0;0
t1.3;first;9;4;24;24;0;0;0;0
t1.3;first;9;3;24;24;0;0;0;0
t1.3;first;9;3;60;60;0;0;0;0
t1.3;first;9;2;36;36;0;0;0;0
t1.3;first;9;3;24;24;0;0;0;0
t1.3;first;9;2;24;24;0;0;0;0
t1.3;first;9;2;12;12;0;0;0;0
t1.3;first;9;3;12;12;0;0;0;0
t1.3;first;9;2;24;24;0;0;0;0
t1.3;first;9;2;36;36;0;0;0;0
t1.3;first;9;3;24;24;0;0;0;0
t1.3;first;9;3;12;12;0;0;0;0
t1.3;first;9;3;31;12;0;0;19;0
t1.3;first;9;2;12;12;0;0;0;0
t1.3;first;9;4;24;24;0;0;0;0
t1.3;first;9;3;72;72;0;0;0;0
t1.3;first;9;3;72;72;0;0;0;0
t1.3;first;9;2;24;24;0;0;0;0
t1.3;first;9;2;0;0;0;0;0;0
t1.3;first;9;2;0;0;0;0;0;0
t1.3;first;9;2;24;24;0;0;0;0
t1.3;first;9;3;31;12;0;0;19;0
t1.3;first;9;2;0;0;0;0;0;0
t1.3;first;9;3;24;24;0;0;0;0
t1.3;first;9;3;67;48;0;0;19;0
t1.3;first;9;2;36;36;0;0;0;0
t1.3;first;9;3;24;24;0;0;0;0
t1.3;first;9;64;24;24;0;0;0;0
t1.3;first;9;0;72;72;0;0;0;0
t1.3;first;9;0;31;12;0;0;19;0
t1.3;first;9;0;48;48;0;0;0;0
t1.3;first;9;16;0;0;0;0;0;0
t1.3;first;9;0;24;24;0;0;0;0
t1.3;first;9;0;12;12;0;0;0;0
t1.3;first;9;15;84;84;0;0;0;0
t1.3;first;9;0;0;0;0;0;0;0
t1.3;first;9;0;12;12;0;0;0;0
t1.3;first;9;0;24;24;0;0;0;0
t1.3;first;9;0;0;0;0;0;0;0
t1.3;first;9;16;12;12;0;0;0;0
t1.3;first;9;0;43;24;0;0;19;0
t1.3;first;9;0;24;24;0;0;0;0
t1.3;first;9;0;24;24;0;0;0;0
t1.3;first;9;0;24;24;0;0;0;0
t1.3;first;9;16;12;12;0;0;0;0
t1.3;first;9;0;24;24;0;0;0;0
t1.3;first;9;0;0;0;0;0;0;0
t2.21.11;first;1;0;30;30;0;0;0;0
t2.21.11;first;1;16;30;30;0;0;0;0
t2.21.11;first;1;0;30;30;0;0;0;0
t2.21.11;first;1;16;30;30;0;0;0;0
t2.21.11;first;1;0;30;30;0;0;0;0
t2.21.11;first;1;15;30;30;0;0;0;0
t2.21.11;first;1;0;30;30;0;0;0;0
t2.21.11;first;1;16;30;30;0;0;0;0
t2.21.11;first;1;0;30;30;0;0;0;0
t2.21.11;first;1;15;30;30;0;0;0;0
t2.21.11;first;1;0;30;30;0;0;0;0
t2.21.11;first;1;16;30;30;0;0;0;0
t2.21.11;first;1;13;30;30;0;0;0;0
t2.21.11;first;1;11;30;30;0;0;0;0
t2.21.11;first;1;9;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;9;30;30;0;0;0;0
t2.21.11;first;1;6;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;6;30;30;0;0;0;0
t2.21.11;first;1;9;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;10;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;9;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;9;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;6;30;30;0;0;0;0
t2.21.11;first;1;6;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;11;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;6;30;30;0;0;0;0
t2.21.11;first;1;8;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;1;7;30;30;0;0;0;0
t2.21.11;first;2;7;54;54;0;0;0;0
t2.21.11;first;2;7;43;24;0;0;19;0
t2.21.11;first;2;11;62;24;0;0;38;0
t2.21.11;first;2;6;43;24;0;0;19;0
t2.21.11;first;2;6;61;42;0;0;19;0
t2.21.11;first;2;6;37;18;0;0;19;0
t2.21.11;first;2;8;37;18;0;0;19;0
t2.21.11;first;2;9;42;42;0;0;0;0
t2.21.11;first;2;7;37;18;0;0;19;0
t2.21.11;first;2;12;37;18;0;0;19;0
t2.21.11;first;2;10;30;30;0;0;0;0
t2.21.11;first;2;8;43;24;0;0;19;0
t2.21.11;first;2;12;31;12;0;0;19;0
t2.21.11;first;2;6;30;30;0;0;0;0
t2.21.11;first;2;7;30;30;0;0;0;0
t2.21.11;first;2;9;43;24;0;0;19;0
t2.21.11;first;2;6;37;18;0;0;19;0
t2.21.11;first;2;7;67;36;0;0;31;0
t2.21.11;first;2;8;43;24;0;0;19;0
t2.21.11;first;2;7;30;30;0;0;0;0
t2.21.11;first;2;6;30;30;0;0;0;0
t2.21.11;first;2;7;30;30;0;0;0;0
t2.21.11;first;2;13;42;42;0;0;0;0
t2.21.11;first;2;11;30;30;0;0;0;0
t2.21.11;first;2;9;43;24;0;0;19;0
t2.21.11;first;2;5;43;24;0;0;19;0
t2.21.11;first;2;6;37;18;0;0;19;0
t2.21.11;first;2;7;42;42;0;0;0;0
t2.21.11;first;2;8;30;30;0;0;0;0
t2.21.11;first;2;11;31;12;0;0;19;0
t2.21.11;first;2;7;43;24;0;0;19;0
t2.21.11;first;2;8;55;36;0;0;19;0
t2.21.11;first;2;6;42;42;0;0;0;0
t2.21.11;first;2;7;30;30;0;0;0;0
t2.21.11;first;2;8;55;36;0;0;19;0
t2.21.11;first;2;10;30;30;0;0;0;0
t2.21.11;first;2;9;62;24;0;0;38;0
t2.21.11;first;2;7;37;18;0;0;19;0
t2.21.11;first;2;8;30;30;0;0;0;0
t2.21.11;first;2;11;43;24;0;0;19;0
t2.21.11;first;2;9;43;24;0;0;19;0
t2.21.11;first;2;7;62;24;0;0;38;0
t2.21.11;first;2;10;43;24;0;0;19;0
t2.21.11;first;2;7;30;30;0;0;0;0
t2.21.11;first;2;8;30;30;0;0;0;0
t2.21.11;first;2;6;37;18;0;0;19;0
t2.21.11;first;2;7;30;30;0;0;0;0
t2.21.11;first;2;5;30;30;0;0;0;0
t2.21.11;first;2;10;37;18;0;0;19;0
t2.21.11;first;2;8;55;36;0;0;19;0
t2.21.11;first;3;6;43;24;0;0;19;0
t2.21.11;first;3;8;67;36;0;0;31;0
t2.21.11;first;3;7;54;54;0;0;0;0
t2.21.11;first;3;4;30;30;0;0;0;0
t2.21.11;first;3;6;49;30;0;0;19;0
t2.21.11;first;3;6;78;78;0;0;0;0
t2.21.11;first;3;5;74;24;0;0;50;0
t2.21.11;first;3;5;42;42;0;0;0;0
t2.21.11;first;3;7;42;42;0;0;0;0
t2.21.11;first;3;8;12;12;0;0;0;0
t2.21.11;first;3;6;79;48;0;0;31;0
t2.21.11;first;3;5;60;60;0;0;0;0
t2.21.11;first;3;6;48;48;0;0;0;0
t2.21.11;first;3;5;67;36;0;0;31;0
t2.21.11;first;3;7;68;30;0;0;38;0
t2.21.11;first;3;5;79;60;0;0;19;0
t2.21.11;first;3;6;86;48;0;0;38;0
t2.21.11;first;3;6;55;36;0;0;19;0
t2.21.11;first;3;7;42;42;0;0;0;0
t2.21.11;first;3;7;55;36;0;0;19;0
t2.21.11;first;3;8;18;18;0;0;0;0
t2.21.11;first;3;7;66;66;0;0;0;0
t2.21.11;first;3;9;55;24;0;0;31;0
t2.21.11;first;3;7;42;42;0;0;0;0
t2.21.11;first;3;11;42;42;0;0;0;0
t2.21.11;first;3;5;30;30;0;0;0;0
t2.21.11;first;3;7;30;30;0;0;0;0
t2.21.11;first;3;8;31;12;0;0;19;0
t2.21.11;first;3;6;30;30;0;0;0;0
t2.21.11;first;3;10;50;12;0;0;38;0
t2.21.11;first;3;6;73;54;0;0;19;0
t2.21.11;first;3;6;72;72;0;0;0;0
t2.21.11;first;3;5;37;18;0;0;19;0
t2.21.11;first;3;5;67;36;0;0;31;0
t2.21.11;first;3;6;37;18;0;0;19;0
t2.21.11;first;3;6;55;24;0;0;31;0
t2.21.11;first;3;7;42;42;0;0;0;0
t2.21.11;first;3;11;68;30;0;0;38;0
t2.21.11;first;3;8;55;24;0;0;31;0
t2.21.11;first;3;5;49;30;0;0;19;0
t2.21.11;first;3;11;43;24;0;0;19;0
t2.21.11;first;3;8;54;54;0;0;0;0
t2.21.11;first;3;11;42;42;0;0;0;0
t2.21.11;first;3;9;79;60;0;0;19;0
t2.21.11;first;3;8;37;18;0;0;19;0
t2.21.11;first;3;10;30;30;0;0;0;0
t2.21.11;first;3;9;67;48;0;0;19;0
t2.21.11;first;3;5;60;60;0;0;0;0
t2.21.11;first;3;7;54;54;0;0;0;0
t2.21.11;first;3;6;55;36;0;0;19;0
t2.21.11;first;4;10;61;42;0;0;19;0
t2.21.11;first;4;6;78;78;0;0;0;0
t2.21.11;first;4;8;61;42;0;0;19;0
t2.21.11;first;4;11;36;36;0;0;0;0
t2.21.11;first;4;6;174;60;41;0;73;0
t2.21.11;first;4;8;37;18;0;0;19;0
t2.21.11;first;4;7;92;42;0;0;50;0
t2.21.11;first;4;7;91;72;0;0;19;0
t2.21.11;first;4;6;55;36;0;0;19;0
t2.21.11;first;4;7;55;24;0;0;31;0
t2.21.11;first;4;6;79;60;0;0;19;0
t2.21.11;first;4;5;62;24;0;0;38;0
t2.21.11;first;4;11;42;42;0;0;0;0
t2.21.11;first;4;16;36;36;0;0;0;0
t2.21.11;first;4;6;67;36;0;0;31;0
t2.21.11;first;4;7;54;54;0;0;0;0
t2.21.11;first;4;6;73;54;0;0;19;0
t2.21.11;first;4;16;92;60;0;0;32;0
t2.21.11;first;4;6;86;48;0;0;38;0
t2.21.11;first;4;6;55;36;0;0;19;0
t2.21.11;first;4;7;43;24;0;0;19;0
t2.21.11;first;4;10;30;30;0;0;0;0
t2.21.11;first;4;5;48;48;0;0;0;0
t2.21.11;first;4;9;42;42;0;0;0;0
t2.21.11;first;4;5;118;48;0;0;70;0
t2.21.11;first;4;6;61;42;0;0;19;0
t2.21.11;first;4;5;130;60;0;0;70;0
t2.21.11;first;4;6;42;42;0;0;0;0
t2.21.11;first;4;7;79;60;0;0;19;0
t2.21.11;first;4;6;98;48;0;0;50;0
t2.21.11;first;4;5;42;42;0;0;0;0
t2.21.11;first;4;7;30;30;0;0;0;0
t2.21.11;first;4;9;30;30;0;0;0;0
t2.21.11;first;4;6;122;84;0;0;38;0
t2.21.11;first;4;7;66;66;0;0;0;0
t2.21.11;first;4;6;61;42;0;0;19;0
t2.21.11;first;4;8;43;24;0;0;19;0
t2.21.11;first;4;8;80;42;0;0;38;0
t2.21.11;first;4;6;68;30;0;0;38;0
t2.21.11;first;4;7;66;66;0;0;0;0
t2.21.11;first;4;6;30;30;0;0;0;0
t2.21.11;first;4;8;42;42;0;0;0;0
t2.21.11;first;4;8;97;66;0;0;31;0
t2.21.11;first;4;9;78;78;0;0;0;0
t2.21.11;first;4;8;97;78;0;0;19;0
t2.21.11;first;4;5;49;30;0;0;19;0
t2.21.11;first;4;8;49;30;0;0;19;0
t2.21.11;first;4;6;66;66;0;0;0;0
t2.21.11;first;4;8;54;54;0;0;0;0
t2.21.11;first;4;6;72;72;0;0;0;0
t2.21.11;first;5;7;73;54;0;0;19;0
t2.21.11;first;5;10;66;66;0;0;0;0
t2.21.11;first;5;5;37;18;0;0;19;0
t2.21.11;first;5;7;85;54;0;0;31;0
t2.21.11;first;5;5;85;54;0;0;31;0
t2.21.11;first;5;6;48;48;0;0;0;0
t2.21.11;first;5;11;36;36;0;0;0;0
t2.21.11;first;5;9;67;48;0;0;19;0
t2.21.11;first;5;12;73;42;0;0;31;0
t2.21.11;first;5;7;55;36;0;0;19;0
t2.21.11;first;5;8;73;54;0;0;19;0
t2.21.11;first;5;7;60;60;0;0;0;0
t2.21.11;first;5;9;61;42;0;0;19;0
t2.21.11;first;5;10;55;36;0;0;19;0
t2.21.11;first;5;5;55;24;0;0;31;0
t2.21.11;first;5;6;73;54;0;0;19;0
t2.21.11;first;5;8;66;66;0;0;0;0
t2.21.11;first;5;6;104;66;0;0;38;0
t2.21.11;first;5;9;49;30;0;0;19;0
t2.21.11;first;5;7;66;66;0;0;0;0
t2.21.11;first;5;6;78;78;0;0;0;0
t2.21.11;first;5;12;66;66;0;0;0;0
t2.21.11;first;5;6;79;60;0;0;19;0
t2.21.11;first;5;6;42;42;0;0;0;0
t2.21.11;first;5;9;66;66;0;0;0;0
t2.21.11;first;5;7;85;54;0;0;31;0
t2.21.11;first;5;6;61;42;0;0;19;0
t2.21.11;first;5;10;30;30;0;0;0;0
t2.21.11;first;5;4;85;66;0;0;19;0
t2.21.11;first;5;10;66;66;0;0;0;0
t2.21.11;first;5;6;48;48;0;0;0;0
t2.21.11;first;5;6;136;60;0;0;76;0
t2.21.11;first;5;6;48;48;0;0;0;0
t2.21.11;first;5;15;90;90;0;0;0;0
t2.21.11;first;5;6;60;60;0;0;0;0
t2.21.11;first;5;9;79;66;0;0;13;0
t2.21.11;first;5;7;54;54;0;0;0;0
t2.21.11;first;5;9;97;66;0;0;31;0
t2.21.11;first;5;6;67;54;0;0;13;0
t2.21.11;first;5;7;42;42;0;0;0;0
t2.21.11;first;5;7;54;54;0;0;0;0
t2.21.11;first;5;5;48;48;0;0;0;0
t2.21.11;first;5;9;72;72;0;0;0;0
t2.21.11;first;5;11;43;24;0;0;19;0
t2.21.11;first;5;6;37;18;0;0;19;0
t2.21.11;first;5;11;24;24;0;0;0;0
t2.21.11;first;5;7;85;66;0;0;19;0
t2.21.11;first;5;6;96;96;0;0;0;0
t2.21.11;first;5;6;79;60;0;0;19;0
t2.21.11;first;5;3;86;48;0;0;38;0
t2.21.11;first;6;7;67;36;0;0;31;0
t2.21.11;first;6;8;67;48;0;0;19;0
t2.21.11;first;6;7;73;54;0;0;19;0
t2.21.11;first;6;5;86;48;0;0;38;0
t2.21.11;first;6;7;31;18;0;0;13;0
t2.21.11;first;6;6;85;66;0;0;19;0
t2.21.11;first;6;10;85;66;0;0;19;0
t2.21.11;first;6;10;91;72;0;0;19;0
t2.21.11;first;6;8;140;102;0;0;38;0
t2.21.11;first;6;7;103;84;0;0;19;0
t2.21.11;first;6;5;73;54;0;0;19;0
t2.21.11;first;6;8;156;48;0;0;108;0
t2.21.11;first;6;5;67;36;0;0;31;0
t2.21.11;first;6;7;104;60;0;0;44;0
t2.21.11;first;6;9;121;102;0;0;19;0
t2.21.11;first;6;5;54;54;0;0;0;0
t2.21.11;first;6;10;111;42;0;0;69;0
t2.21.11;first;6;13;48;48;0;0;0;0
t2.21.11;first;6;6;122;84;0;0;38;0
t2.21.11;first;6;10;54;54;0;0;0;0
t2.21.11;first;6;5;93;42;0;0;51;0
t2.21.11;first;6;6;98;60;0;0;38;0
t2.21.11;first;6;12;104;66;0;0;38;0
t2.21.11;first;6;6;85;66;0;0;19;0
t2.21.11;first;6;7;133;114;0;0;19;0
t2.21.11;first;6;10;86;48;0;0;38;0
t2.21.11;first;6;7;91;72;0;0;19;0
t2.21.11;first;6;6;118;48;0;0;70;0
t2.21.11;first;6;6;61;30;0;0;31;0
t2.21.11;first;6;7;104;66;0;0;38;0
t2.21.11;first;6;4;61;42;0;0;19;0
t2.21.11;first;6;5;115;84;0;0;31;0
t2.21.11;first;6;7;67;48;0;0;19;0
t2.21.11;first;6;8;54;54;0;0;0;0
t2.21.11;first;6;6;115;96;0;0;19;0
t2.21.11;first;6;11;110;72;0;0;38;0
t2.21.11;first;6;11;55;36;0;0;19;0
t2.21.11;first;6;7;106;30;0;0;76;0
t2.21.11;first;6;7;67;48;0;0;19;0
t2.21.11;first;6;7;73;54;0;0;19;0
t2.21.11;first;6;8;67;36;0;0;31;0
t2.21.11;first;6;8;104;66;0;0;38;0
t2.21.11;first;6;8;67;48;0;0;19;0
t2.21.11;first;6;6;228;96;29;0;103;0
t2.21.11;first;6;9;37;24;0;0;13;0
t2.21.11;first;6;9;109;78;0;0;31;0
t2.21.11;first;6;12;55;42;0;0;13;0
t2.21.11;first;6;11;62;24;0;0;38;0
t2.21.11;first;6;7;98;60;0;0;38;0
t2.21.11;first;6;5;67;48;0;0;19;0
t2.21.11;first;7;7;90;90;0;0;0;0
t2.21.11;first;7;11;199;66;41;0;92;0
t2.21.11;first;7;6;43;30;0;0;13;0
t2.21.11;first;7;5;92;42;0;0;50;0
t2.21.11;first;7;9;103;90;0;0;13;0
t2.21.11;first;7;6;117;66;0;0;51;0
t2.21.11;first;7;7;136;66;0;0;70;0
t2.21.11;first;7;10;104;66;0;0;38;0
t2.21.11;first;7;9;60;60;0;0;0;0
t2.21.11;first;7;7;74;36;0;0;38;0
t2.21.11;first;7;6;84;84;0;0;0;0
t2.21.11;first;7;7;85;66;0;0;19;0
t2.21.11;first;7;6;105;36;0;0;69;0
t2.21.11;first;7;6;205;78;29;0;98;0
t2.21.11;first;7;8;42;42;0;0;0;0
t2.21.11;first;7;7;116;78;0;0;38;0
t2.21.11;first;7;8;104;66;0;0;38;0
t2.21.11;first;7;6;160;84;0;0;76;0
t2.21.11;first;7;7;277;108;41;0;128;0
t2.21.11;first;7;8;61;42;0;0;19;0
t2.21.11;first;7;9;104;54;0;0;50;0
t2.21.11;first;7;8;78;78;0;0;0;0
t2.21.11;first;7;6;103;84;0;0;19;0
t2.21.11;first;7;7;135;78;0;0;57;0
t2.21.11;first;7;6;111;42;0;0;69;0
t2.21.11;first;7;6;115;84;0;0;31;0
t2.21.11;first;7;7;66;66;0;0;0;0
t2.21.11;first;7;6;72;72;0;0;0;0
t2.21.11;first;7;7;126;126;0;0;0;0
t2.21.11;first;7;8;49;30;0;0;19;0
t2.21.11;first;7;10;92;60;0;0;32;0
t2.21.11;first;7;7;116;84;0;0;32;0
t2.21.11;first;7;8;74;36;0;0;38;0
t2.21.11;first;7;8;91;72;0;0;19;0
t2.21.11;first;7;5;79;60;0;0;19;0
t2.21.11;first;7;11;116;66;0;0;50;0
t2.21.11;first;7;6;61;42;0;0;19;0
t2.21.11;first;7;6;97;66;0;0;31;0
t2.21.11;first;7;8;18;18;0;0;0;0
t2.21.11;first;7;8;72;72;0;0;0;0
t2.21.11;first;7;5;92;42;0;0;50;0
t2.21.11;first;7;6;135;72;0;0;63;0
t2.21.11;first;7;8;135;78;0;0;57;0
t2.21.11;first;7;6;68;30;0;0;38;0
t2.21.11;first;7;7;90;90;0;0;0;0
t2.21.11;first;7;8;111;48;0;0;63;0
t2.21.11;first;7;8;119;36;0;0;83;0
t2.21.11;first;7;6;79;66;0;0;13;0
t2.21.11;first;7;7;109;96;0;0;13;0
t2.21.11;first;7;6;86;42;0;0;44;0
t2.21.11;first;8;5;107;18;0;0;89;0
t2.21.11;first;8;7;128;66;0;0;62;0
t2.21.11;first;8;8;109;90;0;0;19;0
t2.21.11;first;8;4;124;42;0;0;82;0
t2.21.11;first;8;10;49;30;0;0;19;0
t2.21.11;first;8;6;148;66;0;0;82;0
t2.21.11;first;8;8;129;60;0;0;69;0
t2.21.11;first;8;9;180;66;29;0;85;0
t2.21.11;first;8;10;73;42;0;0;31;0
t2.21.11;first;8;7;91;72;0;0;19;0
t2.21.11;first;8;5;30;30;0;0;0;0
t2.21.11;first;8;10;78;78;0;0;0;0
t2.21.11;first;8;16;67;48;0;0;19;0
t2.21.11;first;8;6;122;90;0;0;32;0
t2.21.11;first;8;5;139;108;0;0;31;0
t2.21.11;first;8;7;102;102;0;0;0;0
t2.21.11;first;8;8;216;60;41;0;115;0
t2.21.11;first;8;5;98;48;0;0;50;0
t2.21.11;first;8;9;78;78;0;0;0;0
t2.21.11;first;8;7;126;126;0;0;0;0
t2.21.11;first;8;9;67;36;0;0;31;0
t2.21.11;first;8;11;68;30;0;0;38;0
t2.21.11;first;8;6;54;54;0;0;0;0
t2.21.11;first;8;10;79;60;0;0;19;0
t2.21.11;first;8;7;98;66;0;0;32;0
t2.21.11;first;8;10;78;78;0;0;0;0
t2.21.11;first;8;4;68;30;0;0;38;0
t2.21.11;first;8;7;111;60;0;0;51;0
t2.21.11;first;8;7;30;30;0;0;0;0
t2.21.11;first;8;7;86;42;0;0;44;0
t2.21.11;first;8;8;42;42;0;0;0;0
t2.21.11;first;8;7;84;84;0;0;0;0
t2.21.11;first;8;7;60;60;0;0;0;0
t2.21.11;first;8;6;121;108;0;0;13;0
t2.21.11;first;8;7;157;138;0;0;19;0
t2.21.11;first;8;10;92;60;0;0;32;0
t2.21.11;first;8;10;67;48;0;0;19;0
t2.21.11;first;8;5;121;90;0;0;31;0
t2.21.11;first;8;5;122;84;0;0;38;0
t2.21.11;first;8;7;111;60;0;0;51;0
t2.21.11;first;8;6;86;36;0;0;50;0
t2.21.11;first;8;7;74;36;0;0;38;0
t2.21.11;first;8;5;49;30;0;0;19;0
t2.21.11;first;8;9;162;60;29;0;73;0
t2.21.11;first;8;11;110;60;0;0;50;0
t2.21.11;first;8;6;121;102;0;0;19;0
t2.21.11;first;8;14;85;66;0;0;19;0
t2.21.11;first;8;8;85;66;0;0;19;0
t2.21.11;first;8;5;43;24;0;0;19;0
t2.21.11;first;8;6;78;78;0;0;0;0
t2.21.11;first;9;6;105;54;0;0;51;0
t2.21.11;first;9;7;84;84;0;0;0;0
t2.21.11;first;9;7;117;66;0;0;51;0
t2.21.11;first;9;6;106;36;0;0;70;0
t2.21.11;first;9;10;66;66;0;0;0;0
t2.21.11;first;9;8;180;66;0;0;114;0
t2.21.11;first;9;6;84;84;0;0;0;0
t2.21.11;first;9;7;122;72;0;0;50;0
t2.21.11;first;9;7;138;138;0;0;0;0
t2.21.11;first;9;10;67;48;0;0;19;0
t2.21.11;first;9;7;109;78;0;0;31;0
t2.21.11;first;9;11;115;96;0;0;19;0
t2.21.11;first;9;6;96;96;0;0;0;0
t2.21.11;first;9;7;78;78;0;0;0;0
t2.21.11;first;9;5;110;72;0;0;38;0
t2.21.11;first;9;5;116;66;0;0;50;0
t2.21.11;first;9;6;61;42;0;0;19;0
