ID,Instancia,Método,Parámetro,T. ejecución,T. construcción,T. mejora,V. total,V. solapamiento,V. 8h,V. 6h,V. tiempo muerto,V. créditos
1624999601897,t3.123.33,first,3,416,0,416,87,36,0,0,51,0
1624999602329,t3.123.33,first,3,468,0,468,36,36,0,0,0,0
1624999602797,t3.123.33,first,3,392,15,377,18,18,0,0,0,0
1624999603205,t3.123.33,first,3,327,19,308,81,30,0,0,51,0
1624999603532,t3.123.33,first,3,353,0,353,87,42,0,0,45,0
1624999603885,t3.123.33,first,3,466,16,450,24,24,0,0,0,0
1624999604413,t3.123.33,first,3,391,0,391,49,30,0,0,19,0
1624999604804,t3.123.33,first,3,424,15,409,18,18,0,0,0,0
1624999605244,t3.123.33,first,3,403,0,403,68,36,0,0,32,0
1624999605647,t3.123.33,first,3,509,0,509,36,36,0,0,0,0
1624999606156,t3.123.33,first,3,331,0,331,68,36,0,0,32,0
1624999606534,t3.123.33,first,3,341,0,341,87,36,0,0,51,0
1624999606875,t3.123.33,first,3,397,4,393,99,48,0,0,51,0
1624999607288,t3.123.33,first,3,329,4,325,18,18,0,0,0,0
1624999607618,t3.123.33,first,3,385,0,385,43,30,0,0,13,0
1624999608003,t3.123.33,first,3,455,21,434,99,48,0,0,51,0
1624999608567,t3.123.33,first,3,330,0,330,24,24,0,0,0,0
1624999608897,t3.123.33,first,3,386,0,386,69,24,0,0,45,0
1624999609330,t3.123.33,first,3,292,0,292,43,24,0,0,19,0
1624999609638,t3.123.33,first,3,530,19,511,61,48,0,0,13,0
1624999610184,t3.123.33,first,3,531,18,513,43,30,0,0,13,0
1624999610715,t3.123.33,first,3,283,5,278,81,30,0,0,51,0
1624999611061,t3.123.33,first,3,356,15,341,62,36,0,0,26,0
1624999611417,t3.123.33,first,3,415,0,415,61,42,0,0,19,0
1624999611863,t3.123.33,first,3,482,0,482,30,30,0,0,0,0
1624999612376,t3.123.33,first,3,440,16,424,93,42,0,0,51,0
1624999612816,t3.123.33,first,3,455,20,435,37,24,0,0,13,0
1624999613271,t3.123.33,first,3,487,0,487,43,30,0,0,13,0
1624999613758,t3.123.33,first,3,390,0,390,30,30,0,0,0,0
1624999614148,t3.123.33,first,3,328,3,325,105,54,0,0,51,0
1624999614501,t3.123.33,first,3,308,0,308,62,36,0,0,26,0
1624999614824,t3.123.33,first,3,503,0,503,18,18,0,0,0,0
1624999615327,t3.123.33,first,3,407,16,391,62,30,0,0,32,0
1624999615752,t3.123.33,first,3,368,19,349,80,48,0,0,32,0
1624999616181,t3.123.33,first,3,525,0,525,62,30,0,0,32,0
1624999616706,t3.123.33,first,3,281,17,264,43,24,0,0,19,0
1624999616987,t3.123.33,first,3,347,0,347,18,18,0,0,0,0
1624999617351,t3.123.33,first,3,410,3,407,93,42,0,0,51,0
1624999617762,t3.123.33,first,3,360,0,360,55,42,0,0,13,0
1624999618122,t3.123.33,first,3,466,16,450,37,24,0,0,13,0
1624999618588,t3.123.33,first,3,438,0,438,68,36,0,0,32,0
1624999619104,t3.123.33,first,3,472,16,456,30,30,0,0,0,0
1624999619638,t3.123.33,first,3,313,0,313,42,42,0,0,0,0
1624999619966,t3.123.33,first,3,444,0,444,36,36,0,0,0,0
1624999620410,t3.123.33,first,3,449,0,449,30,30,0,0,0,0
1624999620859,t3.123.33,first,3,346,0,346,50,18,0,0,32,0
1624999621252,t3.123.33,first,3,338,16,322,75,30,0,0,45,0
1624999621591,t3.123.33,first,3,306,0,306,24,24,0,0,0,0
1624999621952,t3.123.33,first,3,445,17,428,30,30,0,0,0,0
1624999622397,t3.123.33,first,3,392,0,392,68,36,0,0,32,0
1624999622789,t3.123.33,first,3,470,0,470,43,24,0,0,19,0
1624999623291,t3.123.33,first,3,359,16,343,56,24,0,0,32,0
1624999623650,t3.123.33,first,3,437,16,421,30,30,0,0,0,0
1624999624099,t3.123.33,first,3,387,5,382,24,24,0,0,0,0
1624999624489,t3.123.33,first,3,491,4,487,24,24,0,0,0,0
1624999624982,t3.123.33,first,3,494,3,491,54,54,0,0,0,0
1624999625478,t3.123.33,first,3,360,4,356,87,36,0,0,51,0
1624999625841,t3.123.33,first,3,549,5,544,42,42,0,0,0,0
1624999626477,t3.123.33,first,3,377,4,373,43,30,0,0,13,0
1624999626857,t3.123.33,first,3,393,4,389,18,18,0,0,0,0
1624999627255,t3.123.33,first,3,492,5,487,74,42,0,0,32,0
1624999627795,t3.123.33,first,3,446,0,446,24,24,0,0,0,0
1624999628374,t3.123.33,first,3,331,0,331,69,18,0,0,51,0
1624999628784,t3.123.33,first,3,449,0,449,12,12,0,0,0,0
1624999629233,t3.123.33,first,3,409,0,409,25,12,0,0,13,0
1624999629642,t3.123.33,first,3,424,0,424,49,36,0,0,13,0
1624999630144,t3.123.33,first,3,371,0,371,62,30,0,0,32,0
1624999630515,t3.123.33,first,3,388,21,367,50,24,0,0,26,0
1624999630903,t3.123.33,first,3,479,0,479,36,36,0,0,0,0
1624999631382,t3.123.33,first,3,361,0,361,48,48,0,0,0,0
1624999631805,t3.123.33,first,3,398,0,398,36,36,0,0,0,0
1624999632204,t3.123.33,first,3,353,6,347,69,24,0,0,45,0
1624999632581,t3.123.33,first,3,417,15,402,50,18,0,0,32,0
1624999633029,t3.123.33,first,3,375,0,375,37,18,0,0,19,0
1624999633404,t3.123.33,first,3,376,0,376,49,36,0,0,13,0
1624999633782,t3.123.33,first,3,596,0,596,18,18,0,0,0,0
1624999634424,t3.123.33,first,3,373,0,373,42,42,0,0,0,0
1624999634797,t3.123.33,first,3,341,15,326,18,18,0,0,0,0
1624999635138,t3.123.33,first,3,398,15,383,50,24,0,0,26,0
1624999635552,t3.123.33,first,3,362,16,346,57,12,0,0,45,0
1624999635946,t3.123.33,first,3,415,17,398,50,18,0,0,32,0
1624999636377,t3.123.33,first,3,480,0,480,55,36,0,0,19,0
1624999636857,t3.123.33,first,3,342,0,342,87,36,0,0,51,0
1624999637215,t3.123.33,first,3,470,0,470,54,54,0,0,0,0
1624999637685,t3.123.33,first,3,330,15,315,30,30,0,0,0,0
1624999638093,t3.123.33,first,3,471,0,471,62,30,0,0,32,0
1624999638566,t3.123.33,first,3,442,6,436,55,42,0,0,13,0
1624999639008,t3.123.33,first,3,388,20,368,55,36,0,0,19,0
1624999639396,t3.123.33,first,3,344,0,344,81,30,0,0,51,0
1624999639834,t3.123.33,first,3,454,0,454,42,42,0,0,0,0
1624999640319,t3.123.33,first,3,533,15,518,55,42,0,0,13,0
1624999640852,t3.123.33,first,3,330,16,314,24,24,0,0,0,0
1624999641184,t3.123.33,first,3,456,5,451,36,36,0,0,0,0
1624999641640,t3.123.33,first,3,407,0,407,56,24,0,0,32,0
1624999642110,t3.123.33,first,3,295,15,280,56,24,0,0,32,0
1624999642405,t3.123.33,first,3,548,0,548,42,42,0,0,0,0
1624999642953,t3.123.33,first,3,355,16,339,37,24,0,0,13,0
1624999643309,t3.123.33,first,3,352,0,352,49,30,0,0,19,0
1624999643698,t3.123.33,first,3,306,15,291,62,30,0,0,32,0
1624999644020,t3.123.33,first,3,424,0,424,56,24,0,0,32,0
1624999644491,t3.123.33,first,3,294,0,294,87,36,0,0,51,0
1624999644785,t3.123.33,first,3,349,0,349,57,12,0,0,45,0
1624999645134,t3.123.33,first,3,391,0,391,30,30,0,0,0,0
1624999645525,t3.123.33,first,3,371,0,371,18,18,0,0,0,0
1624999645896,t3.123.33,first,3,415,0,415,24,24,0,0,0,0
1624999646327,t3.123.33,first,3,344,0,344,50,18,0,0,32,0
1624999646749,t3.123.33,first,3,469,16,453,30,30,0,0,0,0
1624999647218,t3.123.33,first,3,373,16,357,30,30,0,0,0,0
1624999647593,t3.123.33,first,3,368,0,368,69,18,0,0,51,0
1624999647980,t3.123.33,first,3,461,0,461,30,30,0,0,0,0
1624999648441,t3.123.33,first,4,395,5,390,56,24,0,0,32,0
1624999648856,t3.123.33,first,4,419,0,419,37,18,0,0,19,0
1624999649415,t3.123.33,first,4,407,0,407,80,48,0,0,32,0
1624999649822,t3.123.33,first,4,487,0,487,74,42,0,0,32,0
1624999650324,t3.123.33,first,4,470,0,470,62,30,0,0,32,0
1624999650872,t3.123.33,first,4,423,0,423,56,24,0,0,32,0
1624999651296,t3.123.33,first,4,383,4,379,61,42,0,0,19,0
1624999651680,t3.123.33,first,4,435,0,435,37,24,0,0,13,0
1624999652193,t3.123.33,first,4,434,0,434,105,54,0,0,51,0
1624999652627,t3.123.33,first,4,378,19,359,24,24,0,0,0,0
1624999653114,t3.123.33,first,4,329,0,329,50,18,0,0,32,0
1624999653443,t3.123.33,first,4,417,16,401,56,24,0,0,32,0
1624999653875,t3.123.33,first,4,340,0,340,87,36,0,0,51,0
1624999654215,t3.123.33,first,4,372,0,372,105,54,0,0,51,0
1624999654603,t3.123.33,first,4,404,19,385,69,24,0,0,45,0
1624999655008,t3.123.33,first,4,468,0,468,30,30,0,0,0,0
1624999655513,t3.123.33,first,4,431,0,431,30,30,0,0,0,0
1624999655960,t3.123.33,first,4,479,17,462,43,30,0,0,13,0
1624999656455,t3.123.33,first,4,375,0,375,81,30,0,0,51,0
1624999656830,t3.123.33,first,4,487,0,487,56,24,0,0,32,0
1624999657317,t3.123.33,first,4,285,0,285,62,30,0,0,32,0
1624999657602,t3.123.33,first,4,424,7,417,62,30,0,0,32,0
1624999658042,t3.123.33,first,4,450,0,450,24,24,0,0,0,0
1624999658523,t3.123.33,first,4,347,0,347,68,36,0,0,32,0
1624999658948,t3.123.33,first,4,392,0,392,49,30,0,0,19,0
1624999659371,t3.123.33,first,4,501,0,501,50,18,0,0,32,0
1624999659872,t3.123.33,first,4,327,0,327,62,30,0,0,32,0
1624999660199,t3.123.33,first,4,381,0,381,87,42,0,0,45,0
1624999660596,t3.123.33,first,4,356,15,341,43,24,0,0,19,0
1624999660984,t3.123.33,first,4,410,0,410,55,36,0,0,19,0
1624999661426,t3.123.33,first,4,500,0,500,42,42,0,0,0,0
1624999661926,t3.123.33,first,4,470,0,470,86,54,0,0,32,0
1624999662444,t3.123.33,first,4,525,0,525,30,30,0,0,0,0
1624999663926,t3.123.33,first,4,611,0,611,79,60,0,0,19,0
1624999665470,t3.123.33,first,4,532,16,516,18,18,0,0,0,0
1624999666002,t3.123.33,first,4,503,0,503,36,36,0,0,0,0
1624999666537,t3.123.33,first,4,531,0,531,30,30,0,0,0,0
1624999667068,t3.123.33,first,4,392,0,392,30,30,0,0,0,0
1624999667476,t3.123.33,first,4,487,0,487,36,36,0,0,0,0
1624999667994,t3.123.33,first,4,736,0,736,42,42,0,0,0,0
1624999668730,t3.123.33,first,4,376,4,372,43,24,0,0,19,0
1624999669130,t3.123.33,first,4,355,0,355,55,36,0,0,19,0
1624999669516,t3.123.33,first,4,688,0,688,24,24,0,0,0,0
1624999670204,t3.123.33,first,4,376,0,376,24,24,0,0,0,0
1624999670612,t3.123.33,first,4,424,16,408,36,36,0,0,0,0
1624999671036,t3.123.33,first,4,454,0,454,24,24,0,0,0,0
1624999671506,t3.123.33,first,4,442,0,442,87,36,0,0,51,0
1624999671950,t3.123.33,first,4,419,4,415,43,24,0,0,19,0
1624999672392,t3.123.33,first,4,464,0,464,62,30,0,0,32,0
1624999672856,t3.123.33,first,4,407,0,407,86,54,0,0,32,0
1624999673263,t3.123.33,first,4,438,0,438,74,42,0,0,32,0
1624999673701,t3.123.33,first,4,441,16,425,49,30,0,0,19,0
1624999674142,t3.123.33,first,4,418,0,418,49,30,0,0,19,0
1624999674560,t3.123.33,first,4,355,0,355,69,18,0,0,51,0
1624999674915,t3.123.33,first,4,464,0,464,68,36,0,0,32,0
1624999675379,t3.123.33,first,4,409,0,409,31,18,0,0,13,0
1624999675835,t3.123.33,first,4,548,0,548,42,42,0,0,0,0
1624999676383,t3.123.33,first,4,378,0,378,68,36,0,0,32,0
1624999676792,t3.123.33,first,4,389,0,389,75,24,0,0,51,0
1624999677212,t3.123.33,first,4,317,19,298,56,24,0,0,32,0
1624999677529,t3.123.33,first,4,379,16,363,74,42,0,0,32,0
1624999677908,t3.123.33,first,4,623,15,608,74,42,0,0,32,0
1624999678562,t3.123.33,first,4,455,0,455,24,24,0,0,0,0
1624999679033,t3.123.33,first,4,487,0,487,42,42,0,0,0,0
1624999679551,t3.123.33,first,4,470,0,470,62,30,0,0,32,0
1624999680021,t3.123.33,first,4,371,0,371,24,24,0,0,0,0
1624999680424,t3.123.33,first,4,366,1,365,24,24,0,0,0,0
1624999680827,t3.123.33,first,4,338,0,338,69,18,0,0,51,0
1624999681165,t3.123.33,first,4,332,0,332,69,24,0,0,45,0
1624999681498,t3.123.33,first,4,611,16,595,42,42,0,0,0,0
1624999682122,t3.123.33,first,4,441,16,425,31,18,0,0,13,0
1624999682625,t3.123.33,first,4,579,0,579,104,72,0,0,32,0
1624999683204,t3.123.33,first,4,310,15,295,49,36,0,0,13,0
1624999683514,t3.123.33,first,4,442,0,442,24,24,0,0,0,0
1624999684005,t3.123.33,first,4,419,5,414,48,48,0,0,0,0
1624999684426,t3.123.33,first,4,461,4,457,62,30,0,0,32,0
1624999684909,t3.123.33,first,4,380,5,375,24,24,0,0,0,0
1624999685292,t3.123.33,first,4,396,4,392,106,36,0,0,70,0
1624999685724,t3.123.33,first,4,462,5,457,31,18,0,0,13,0
1624999686208,t3.123.33,first,4,428,3,425,50,18,0,0,32,0
1624999686663,t3.123.33,first,4,357,4,353,49,30,0,0,19,0
1624999687022,t3.123.33,first,4,412,4,408,43,30,0,0,13,0
1624999687479,t3.123.33,first,4,354,7,347,18,18,0,0,0,0
1624999687862,t3.123.33,first,4,326,6,320,18,18,0,0,0,0
1624999688222,t3.123.33,first,4,412,4,408,68,36,0,0,32,0
1624999688670,t3.123.33,first,4,451,4,447,62,30,0,0,32,0
1624999689188,t3.123.33,first,4,328,4,324,18,18,0,0,0,0
1624999689518,t3.123.33,first,4,350,5,345,87,36,0,0,51,0
1624999689871,t3.123.33,first,4,447,4,443,24,24,0,0,0,0
1624999690319,t3.123.33,first,4,371,5,366,24,24,0,0,0,0
1624999690715,t3.123.33,first,4,454,3,451,37,24,0,0,13,0
1624999691202,t3.123.33,first,4,400,4,396,30,30,0,0,0,0
1624999691642,t3.123.33,first,4,474,4,470,42,42,0,0,0,0
1624999692117,t3.123.33,first,4,364,3,361,50,24,0,0,26,0
1624999692534,t3.123.33,first,4,361,6,355,75,30,0,0,45,0
1624999692897,t3.123.33,first,4,358,4,354,36,36,0,0,0,0
1624999693267,t3.123.33,first,4,437,5,432,18,18,0,0,0,0
1624999693779,t3.123.33,first,4,443,3,440,54,54,0,0,0,0
1624999694302,t3.123.33,first,4,345,5,340,69,24,0,0,45,0
1624999694650,t3.123.33,first,4,381,6,375,61,42,0,0,19,0
1624999695139,t3.123.33,first,4,390,4,386,105,54,0,0,51,0
1624999695532,t3.123.33,first,4,393,4,389,24,24,0,0,0,0
1624999695952,t3.123.33,first,4,397,0,397,30,30,0,0,0,0
1624999696350,t3.123.33,first,4,251,7,244,56,24,0,0,32,0
1624999696602,t3.123.33,first,4,446,0,446,74,42,0,0,32,0
1624999697111,t3.123.33,first,4,409,0,409,81,30,0,0,51,0
1624999697567,t3.123.33,first,4,408,0,408,68,36,0,0,32,0
1624999697975,t3.123.33,first,4,358,0,358,62,30,0,0,32,0
1624999698348,t3.123.33,first,4,535,0,535,54,54,0,0,0,0
1624999698883,t3.123.33,first,4,317,15,302,69,24,0,0,45,0
1624999699216,t3.123.33,first,4,358,0,358,87,36,0,0,51,0
1624999699574,t3.123.33,first,4,456,0,456,56,24,0,0,32,0
1624999700031,t3.123.33,first,4,294,15,279,99,48,0,0,51,0
1624999700338,t3.123.33,first,4,380,0,380,75,24,0,0,51,0
1624999700781,t3.123.33,first,4,486,0,486,30,30,0,0,0,0
1624999701267,t3.123.33,first,4,377,0,377,74,42,0,0,32,0
1624999701691,t3.123.33,first,4,357,21,336,25,12,0,0,13,0
1624999702079,t3.123.33,first,4,459,0,459,30,30,0,0,0,0
1624999702636,t3.123.33,first,4,398,0,398,24,24,0,0,0,0
1624999703109,t3.123.33,first,4,500,3,497,42,42,0,0,0,0
1624999703731,t3.123.33,first,4,505,2,503,42,42,0,0,0,0
1624999704237,t3.123.33,first,4,412,3,409,68,36,0,0,32,0
1624999704692,t3.123.33,first,4,433,16,417,80,48,0,0,32,0
1624999705125,t3.123.33,first,4,377,0,377,68,36,0,0,32,0
1624999705502,t3.123.33,first,4,377,0,377,24,24,0,0,0,0
1624999705880,t3.123.33,first,4,500,4,496,56,24,0,0,32,0
1624999706389,t3.123.33,first,4,524,3,521,43,24,0,0,19,0
1624999706933,t3.123.33,first,4,505,0,505,56,24,0,0,32,0
1624999707465,t3.123.33,first,4,495,0,495,56,24,0,0,32,0
1624999707989,t3.123.33,first,4,474,0,474,31,18,0,0,13,0
1624999708484,t3.123.33,first,4,377,17,360,31,18,0,0,13,0
1624999708861,t3.123.33,first,4,402,18,384,68,36,0,0,32,0
1624999709263,t3.123.33,first,4,377,16,361,25,12,0,0,13,0
1624999709656,t3.123.33,first,4,439,16,423,24,24,0,0,0,0
1624999710112,t3.123.33,first,4,461,4,457,42,42,0,0,0,0
1624999710589,t3.123.33,first,4,422,5,417,30,30,0,0,0,0
1624999711053,t3.123.33,first,4,515,16,499,24,24,0,0,0,0
1624999711568,t3.123.33,first,4,408,0,408,24,24,0,0,0,0
1624999711976,t3.123.33,first,4,408,15,393,49,30,0,0,19,0
1624999712400,t3.123.33,first,4,454,0,454,43,24,0,0,19,0
1624999712854,t3.123.33,first,4,472,0,472,37,24,0,0,13,0
1624999713326,t3.123.33,first,4,445,0,445,75,24,0,0,51,0
1624999713820,t3.123.33,first,4,389,6,383,50,24,0,0,26,0
1624999714209,t3.123.33,first,4,433,16,417,30,30,0,0,0,0
1624999714658,t3.123.33,first,4,393,18,375,24,24,0,0,0,0
1624999715066,t3.123.33,first,4,391,0,391,30,30,0,0,0,0
1624999715488,t3.123.33,first,4,309,0,309,49,30,0,0,19,0
1624999715829,t3.123.33,first,4,462,0,462,36,36,0,0,0,0
1624999716338,t3.123.33,first,4,560,0,560,42,42,0,0,0,0
1624999716914,t3.123.33,first,4,506,0,506,61,42,0,0,19,0
1624999717436,t3.123.33,first,4,359,0,359,69,24,0,0,45,0
1624999717795,t3.123.33,first,4,379,0,379,42,42,0,0,0,0
1624999718205,t3.123.33,first,4,301,0,301,56,24,0,0,32,0
1624999718569,t3.123.33,first,4,438,6,432,56,24,0,0,32,0
1624999719023,t3.123.33,first,4,279,0,279,18,18,0,0,0,0
1624999719317,t3.123.33,first,4,391,0,391,61,42,0,0,19,0
1624999719708,t3.123.33,first,4,687,15,672,24,24,0,0,0,0
1624999720395,t3.123.33,first,4,534,16,518,24,24,0,0,0,0
1624999720929,t3.123.33,first,4,362,0,362,37,24,0,0,13,0
1624999721291,t3.123.33,first,4,339,0,339,68,36,0,0,32,0
1624999721630,t3.123.33,first,4,412,0,412,12,12,0,0,0,0
1624999722073,t3.123.33,first,4,471,0,471,62,30,0,0,32,0
1624999722607,t3.123.33,first,4,392,15,377,42,42,0,0,0,0
1624999723015,t3.123.33,first,4,408,0,408,86,54,0,0,32,0
1624999723438,t3.123.33,first,4,674,0,674,66,66,0,0,0,0
1624999724175,t3.123.33,first,4,361,21,340,87,36,0,0,51,0
1624999724614,t3.123.33,first,4,401,0,401,18,18,0,0,0,0
1624999725017,t3.123.33,first,4,476,5,471,49,30,0,0,19,0
1624999725493,t3.123.33,first,4,478,15,463,69,24,0,0,45,0
1624999725971,t3.123.33,first,4,451,0,451,81,30,0,0,51,0
1624999726422,t3.123.33,first,4,377,0,377,68,36,0,0,32,0
1624999726877,t3.123.33,first,4,310,16,294,36,36,0,0,0,0
1624999727218,t3.123.33,first,4,345,21,324,36,36,0,0,0,0
1624999727625,t3.123.33,first,4,399,0,399,81,30,0,0,51,0
1624999728024,t3.123.33,first,4,448,0,448,24,24,0,0,0,0
1624999728488,t3.123.33,first,4,359,0,359,49,30,0,0,19,0
1624999728847,t3.123.33,first,4,409,20,389,12,12,0,0,0,0
1624999729256,t3.123.33,first,4,339,0,339,57,12,0,0,45,0
1624999729595,t3.123.33,first,4,401,0,401,106,36,0,0,70,0
1624999730059,t3.123.33,first,4,404,17,387,55,42,0,0,13,0
1624999730463,t3.123.33,first,4,486,0,486,30,30,0,0,0,0
1624999730964,t3.123.33,first,4,471,0,471,48,48,0,0,0,0
1624999731513,t3.123.33,first,4,409,0,409,43,24,0,0,19,0
1624999731922,t3.123.33,first,4,485,18,467,24,24,0,0,0,0
1624999732407,t3.123.33,first,4,401,21,380,37,18,0,0,19,0
1624999732808,t3.123.33,first,4,478,17,461,36,36,0,0,0,0
1624999733302,t3.123.33,first,4,484,0,484,79,48,0,0,31,0
1624999733802,t3.123.33,first,4,330,0,330,86,54,0,0,32,0
1624999734132,t3.123.33,first,4,392,0,392,56,24,0,0,32,0
1624999734524,t3.123.33,first,4,437,0,437,73,54,0,0,19,0
1624999734961,t3.123.33,first,4,459,0,459,56,24,0,0,32,0
1624999735420,t3.123.33,first,4,624,0,624,54,54,0,0,0,0
1624999736093,t3.123.33,first,4,350,5,345,56,24,0,0,32,0
1624999736443,t3.123.33,first,4,432,0,432,61,42,0,0,19,0
1624999736891,t3.123.33,first,4,394,0,394,18,18,0,0,0,0
1624999737285,t3.123.33,first,4,469,0,469,93,42,0,0,51,0
1624999737770,t3.123.33,first,4,454,16,438,42,42,0,0,0,0
1624999738224,t3.123.33,first,4,358,0,358,62,30,0,0,32,0
1624999738629,t3.123.33,first,4,252,6,246,56,24,0,0,32,0
1624999738965,t3.123.33,first,4,357,0,357,18,18,0,0,0,0
1624999739337,t3.123.33,first,4,405,0,405,87,36,0,0,51,0
1624999739742,t3.123.33,first,4,307,0,307,81,30,0,0,51,0
1624999740049,t3.123.33,first,4,433,0,433,81,30,0,0,51,0
1624999740513,t3.123.33,first,4,440,0,440,49,36,0,0,13,0
1624999740953,t3.123.33,first,4,359,0,359,30,30,0,0,0,0
1624999741327,t3.123.33,first,4,350,0,350,112,42,0,0,70,0
1624999741693,t3.123.33,first,4,437,0,437,30,30,0,0,0,0
1624999742130,t3.123.33,first,4,454,0,454,30,30,0,0,0,0
1624999742584,t3.123.33,first,4,408,22,386,56,24,0,0,32,0
1624999743101,t3.123.33,first,4,455,0,455,86,54,0,0,32,0
1624999743556,t3.123.33,first,4,368,0,368,68,36,0,0,32,0
1624999744003,t3.123.33,first,4,384,7,377,87,36,0,0,51,0
1624999744390,t3.123.33,first,4,493,6,487,42,42,0,0,0,0
1624999744910,t3.123.33,first,4,481,5,476,54,54,0,0,0,0
1624999745513,t3.123.33,first,4,299,3,296,62,36,0,0,26,0
1624999745814,t3.123.33,first,4,479,4,475,30,30,0,0,0,0
1624999746325,t3.123.33,first,4,416,3,413,24,24,0,0,0,0
1624999746742,t3.123.33,first,4,413,5,408,67,48,0,0,19,0
1624999747193,t3.123.33,first,4,383,4,379,43,24,0,0,19,0
1624999747578,t3.123.33,first,4,322,4,318,80,48,0,0,32,0
1624999747928,t3.123.33,first,4,448,5,443,30,30,0,0,0,0
1624999748378,t3.123.33,first,4,360,6,354,30,30,0,0,0,0
1624999748740,t3.123.33,first,4,450,4,446,37,24,0,0,13,0
1624999749212,t3.123.33,first,4,434,5,429,24,24,0,0,0,0
1624999749647,t3.123.33,first,4,369,5,364,68,36,0,0,32,0
1624999750018,t3.123.33,first,4,456,4,452,61,48,0,0,13,0
1624999750519,t3.123.33,first,4,448,5,443,24,24,0,0,0,0
1624999750969,t3.123.33,first,4,467,5,462,30,30,0,0,0,0
1624999751439,t3.123.33,first,4,479,4,475,81,30,0,0,51,0
1624999751920,t3.123.33,first,4,394,5,389,68,36,0,0,32,0
1624999752317,t3.123.33,first,4,333,3,330,25,12,0,0,13,0
1624999752698,t3.123.33,first,4,445,4,441,24,24,0,0,0,0
1624999753175,t3.123.33,first,4,378,6,372,99,48,0,0,51,0
1624999753556,t3.123.33,first,4,387,19,368,24,24,0,0,0,0
1624999754041,t3.123.33,first,4,416,20,396,49,36,0,0,13,0
1624999754457,t3.123.33,first,4,357,0,357,62,30,0,0,32,0
1624999754830,t3.123.33,first,4,501,16,485,87,36,0,0,51,0
1624999755331,t3.123.33,first,4,340,15,325,44,12,0,0,32,0
1624999755672,t3.123.33,first,4,434,4,430,37,24,0,0,13,0
1624999756122,t3.123.33,first,4,384,0,384,24,24,0,0,0,0
1624999756568,t3.123.33,first,4,363,0,363,93,42,0,0,51,0
1624999756931,t3.123.33,first,4,377,17,360,86,54,0,0,32,0
1624999757340,t3.123.33,first,4,532,19,513,66,66,0,0,0,0
1624999757872,t3.123.33,first,4,417,0,417,24,24,0,0,0,0
1624999758289,t3.123.33,first,4,428,5,423,62,30,0,0,32,0
1624999758752,t3.123.33,first,4,455,19,436,49,36,0,0,13,0
1624999759269,t3.123.33,first,4,360,0,360,37,18,0,0,19,0
1624999759660,t3.123.33,first,4,421,18,403,56,24,0,0,32,0
1624999760097,t3.123.33,first,4,394,0,394,62,30,0,0,32,0
1624999760491,t3.123.33,first,4,308,21,287,62,36,0,0,26,0
1624999760893,t3.123.33,first,4,475,0,475,69,24,0,0,45,0
1624999761368,t3.123.33,first,4,392,17,375,48,48,0,0,0,0
1624999761807,t3.123.33,first,4,359,0,359,24,24,0,0,0,0
1624999762182,t3.123.33,first,4,409,0,409,55,36,0,0,19,0
1624999762591,t3.123.33,first,4,431,0,431,81,30,0,0,51,0
1624999763022,t3.123.33,first,4,292,21,271,43,24,0,0,19,0
1624999763314,t3.123.33,first,4,437,18,419,62,30,0,0,32,0
1624999763767,t3.123.33,first,4,440,16,424,49,30,0,0,19,0
1624999764238,t3.123.33,first,4,450,0,450,75,24,0,0,51,0
1624999764689,t3.123.33,first,4,291,5,286,63,18,0,0,45,0
1624999764981,t3.123.33,first,4,338,0,338,81,30,0,0,51,0
1624999765319,t3.123.33,first,4,358,0,358,55,36,0,0,19,0
1624999765693,t3.123.33,first,4,335,0,335,94,30,0,0,64,0
1624999766044,t3.123.33,first,4,480,0,480,42,42,0,0,0,0
1624999766556,t3.123.33,first,4,394,0,394,30,30,0,0,0,0
1624999766950,t3.123.33,first,4,533,0,533,50,18,0,0,32,0
1624999767483,t3.123.33,first,4,312,19,293,94,30,0,0,64,0
1624999767810,t3.123.33,first,4,546,0,546,31,18,0,0,13,0
1624999768372,t3.123.33,first,4,460,7,453,30,30,0,0,0,0
1624999768853,t3.123.33,first,4,324,19,305,18,18,0,0,0,0
1624999769177,t3.123.33,first,4,564,22,542,30,30,0,0,0,0
1624999769741,t3.123.33,first,4,314,21,293,62,30,0,0,32,0
1624999770118,t3.123.33,first,4,455,0,455,50,18,0,0,32,0
1624999770573,t3.123.33,first,4,335,16,319,30,30,0,0,0,0
1624999770908,t3.123.33,first,4,307,16,291,69,24,0,0,45,0
1624999771215,t3.123.33,first,4,349,0,349,61,48,0,0,13,0
1624999771581,t3.123.33,first,4,377,4,373,18,18,0,0,0,0
1624999771958,t3.123.33,first,4,370,0,370,30,30,0,0,0,0
1624999772328,t3.123.33,first,4,438,0,438,81,30,0,0,51,0
1624999772876,t3.123.33,first,4,378,21,357,75,24,0,0,51,0
1624999773254,t3.123.33,first,4,371,0,371,62,30,0,0,32,0
1624999773625,t3.123.33,first,4,371,0,371,86,54,0,0,32,0
1624999774042,t3.123.33,first,4,371,15,356,18,18,0,0,0,0
1624999774413,t3.123.33,first,4,362,0,362,30,30,0,0,0,0
1624999774807,t3.123.33,first,4,499,0,499,74,42,0,0,32,0
1624999775322,t3.123.33,first,4,312,0,312,81,30,0,0,51,0
1624999775744,t3.123.33,first,4,460,0,460,61,42,0,0,19,0
